CODE;ENGLISH;;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTNAME301113;The Second Legation Crisis;;;;;;;;;;;;;x
EVTDESC301114;Nothing could possibly exceed his gallant conduct and anxiety and exertion to quell the disturbances, and especially to prevent the mob from approaching this consulate and the houses of British subject. He visited them all several times during the day, and at night called to satisfy himself that the guards were alert. '—British consul in $FROMPROVINCE$ on the performance of the local garrison commander.\n \n The $FROMCOUNTRY_ADJ$ have prudently decided to quell the unrest in $FROMPROVINCE$ by sending in the garrison, rather than seek a confrontation with us. Note should be given to the $PROVINCENAME$i garrison commander who excelled himself in his diligence in protecting the foreign and Christian inhabitants of the city.;;;;;;;;;;;;;x
EVTNAME301114;$FROMPROVINCE$ Riots Quelled!;;;;;;;;;;;;;x
EVTDESC301115;Earlier this century our consul in Tehran was brutally murdered on trumped up rape charges, after he offered protection to an Armenian and his family who wished to move to our Empire. Today we received word that the our $FROMPROVINCE$ legation was again violated as the $FROMCOUNTRY_ADJ$s sought to subject the Armenian to their own 'justice'. Once more the Cossack guards fought bravely, and once more they succumbed to the vile heap massed against them!;;;;;;;;;;;;;x
EVTNAME301115;Storming of the $FROMPROVINCE$ Legation;;;;;;;;;;;;;x
EVTDESC301116;The $FROMCOUNTRY_ADJ$s have not taken kindly to us forcing our way into the $PROVINCENAME$ legation: they have declared war, and simultaneously the Western nations have declared their disapproval of our actions…;;;;;;;;;;;;;x
EVTNAME301116;Another $FROMCOUNTRY_ADJ$ War…;;;;;;;;;;;;;x
EVTDESC301117;The incident at the $PROVINCENAME$ Legation and our forceful securing of the offending Armenian could have easily been viewed as cause for war by the $FROMCOUNTRY_ADJ$s. Yet for weeks we have waited on a $FROMCOUNTRY_ADJ$ response, and none has come. Not even a rider with an official message.;;;;;;;;;;;;;x
EVTNAME301117;All Quiet on the Northern Front;;;;;;;;;;;;;x
EVTDESC315001;Several mines in $PROVINCENAME$ have been drying up, stopping production altogether or reducing it so much as not to be relevant anymore. Other locations are being prospected for gold and the old gold provinces are changing their production, leading to a severe change in the production and demographics of our country.;;;;;;;;;;;;;x
EVTNAME315001;The End of the $PROVINCENAME$ Gold Rush;;;;;;;;;;;;;x
EVTOPTA315001;Let's hope they find more gold.;;;;;;;;;;;;;x
EVTDESC315002;The Ashanti have been a constant source of conflict. They persecuted the inhabitants of Accra who, in turn, turned to us for help. On top of that, a German missionary family and a Swiss missionary were abducted and taken hostage to Kumasi. The governor of the Cape Coast is requesting a force to punish the Ashanti, to burn down Kumasi and to take Accra.;;;;;;;;;;;;;x
EVTNAME315002;The Ashanti Incident;;;;;;;;;;;;;x
EVTOPTA315002;We will punish them.;;;;;;;;;;;;;x
EVTOPTB315002;Let them handle themselves.;;;;;;;;;;;;;x
EVTDESC315003;Ever since the independence of Scotland, more and more of our people take pride in their cultures, traditions and their roots. Every day people claim to be Scottish rather than something else and a full of revival of old traditions, cultures as well as the valorisation of everyday cultural traditions are underway in our country. Not everyone is ready for this and this is causing some tensions in our country, but there are already a few centres of Scottish culture in Scotland.;;;;;;;;;;;;;x
EVTNAME315003;The Scottish Resurgence;;;;;;;;;;;;;x
EVTOPTA315003;Hail Scotland!;;;;;;;;;;;;;x
EVTDESC315004;Our hearts and our feelings are with our eyes, as we peer into the palms and try to make out in which hut or house lives the white man with the grey beard, we heard about on the Malagarazi (…) We are now about three hundred yards from the village and the crowds are dense about me. I pushed back the crowds and walked down a living avenue of people until I came in front of the semicircle of Arabs, in the front of which stood the white man with the grey beard. As I advanced slowly toward him, I noticed he was pale, looked wearied, had a grey beard, wore a bluish cap with a faded gold band round it, had on a red-sleeved waistcoat and a pair of grey tweed trousers. I would have run to him, only I was a coward in the presence of such a mob,-would have embraced him, only, he being an Englishman, I did not know how he would receive me, so I did what cowardice and false pride suggested was the best thing,-walked deliberately to him, took off my hat, and said:;;;;;;;;;;;;;x
EVTNAME315004;How I Found Livingstone;;;;;;;;;;;;;x
EVTOPTA315004;Dr Livingstone, I presume?;;;;;;;;;;;;;x
EVTDESC325104;From 1763 to $YEAR$, the Circassians fought against the Russian Empire in the Russian-Circassian War, finally succumbing to a scorched-earth campaign initiated in the last two years under General Nicholai Yevdokimov. Afterwards, large numbers of Circassians were exiled and deported to the Ottoman Empire and other nearby regions. Total population estimates differ: according to some sources, some two million live in Anatolia, Transjordan, Syria, and Iraq. The Circassians that stayed behind, before and after the exodus and war, were subject to pre-planned mass killings by Imperial Russia, accompanied by deliberate famine and epidemics, severely reducing the population.;;;;;;;;;;;;;x
EVTNAME325104;The Circassian Diaspora;;;;;;;;;;;;;x
EVTOPTA325104;Finally, Russia is at peace.;;;;;;;;;;;;;x
EVTOPTB325104;Try to stop the collateral damage. We recognize their struggle.;;;;;;;;;;;;;x
EVTDESC325105;The Circassians have rose up again, seizing several cities and declaring an open rebellion with the intent of shaking off Russian rule.;;;;;;;;;;;;;x
EVTNAME325105;The Circassian Rebellion;;;;;;;;;;;;;x
EVTOPTA325105;Put down this rebellion.;;;;;;;;;;;;;x
EVTOPTB325105;We recognize the Circassian Independence.;;;;;;;;;;;;;x
EVTDESC325106;Imam Shamil eluded our forces and retreated to the mountains, raiding villages and forts under our control. For the last month, however, he amassed a massive force and marched from the mountains, taking several forts by surprise, overrunning them and shattering our control over the land.;;;;;;;;;;;;;x
EVTNAME325106;The Caucasian Rebellion;;;;;;;;;;;;;x
EVTOPTA325106;Damn these rebels.;;;;;;;;;;;;;x
EVTOPTB325106;They are too troublesome to keep fighting. Let them be free.;;;;;;;;;;;;;x
EVTDESC325107;Warfare in the Caucasus finally ended in $YEAR$ when a 250,000 strong army under General Baryatinsky broke the mountaineers' resistance. After his capture, Shamil was sent to Saint Petersburg to meet the Emperor Alexander II and swear allegiance to the Tzar. Afterwards he was exiled to Kaluga, then a small town near Moscow. After some time in Kaluga he complained to the authorities about the climate and Shamil received permission to move to Kiev, a commercial centre of the Empire's southwest. In Kiev he was afforded a mansion in Aleksandrovskaya Street. The Imperial authorities ordered the Kiev superintendent to keep Shamil under 'strict but not overly burdensome surveillance' and allotted the city a significant sum for the needs of the exile. Shamil seemed to have liked his luxurious detainment, as well as the city: this is confirmed by the letters he sent from Kiev. A manifesto of Tzar Alexander II declared hostilities ended in $YEAR$.;;;;;;;;;;;;;x
EVTNAME325107;Imam Shamil Is Captured;;;;;;;;;;;;;x
EVTOPTA325107;Peace is restored.;;;;;;;;;;;;;x
EVTDESC325108;In $YEAR$, Shamil and his followers, numbering about 4000 men, women and children, found themselves under siege in their mountain stronghold of Akhoulgo, nestled in the bend of the Andee Koisou River, about ten miles east of Gimry. This siege lasted eighty days, finally resulting in a Russian victory. The Russians suffered about 3000 casualties taking the stronghold, while the rebels were slaughtered in extremely bitter fighting (which was typical of the war, with no quarter asked for nor given). Shamil and a small party of his closest followers, including some family, managed to escape down the cliffs and through the Russian siege lines during the final days at Akhoulgo. Following his escape, he once again set about regaining his following and resisting the Russian occupation.;;;;;;;;;;;;;x
EVTNAME325108;Imam Shamil Escapes;;;;;;;;;;;;;x
EVTOPTA325108;We will root him out eventually.;;;;;;;;;;;;;x
EVTDESC325460;Having enjoyed prosperity and control over their own affairs, and having remained loyal subjects for nearly a century, the manifesto which the Russian government issued on $YEAR$ was cause for Finnish despair. The manifesto was forced through the Finnish senate by the deciding vote of the senate president, an appointee of the Russian ruler-and after the governor-general of Finland, Nikolay Bobrikov, had threatened a military invasion and siege. While ostensibly affirming the Finns' rights in purely local matters, the manifesto asserted the authority of the state in any and all matters which could be considered to 'come within the scope of the general legislation of the empire'.;;;;;;;;;;;;;x
EVTNAME325460;The Russian Manifesto of $YEAR$;;;;;;;;;;;;;x
EVTOPTA325460;We must become Russian to survive.;;;;;;;;;;;;;x
EVTOPTB325460;We have no option but to comply.;;;;;;;;;;;;;x
EVTOPTC325460;We will fight for our freedom to the last man.;;;;;;;;;;;;;
EVTDESC325461;In 1584 the Uzbeks conquered the region known as Badakhshan, and it remained under local Uzbek mirs ('leaders') until 1822, when Morad Beg of Kunduz overran it. The region is claimed by Afghans, Uzbeks and Tajiks. There has been some diplomatic talks with $FROMCOUNTRY_ADJ$ officials that want to sign a border treaty, to delineate a clear border between our countries and to stabilize the region. This accord would the set Panj River as part of the $FROMCOUNTRY_ADJ$-$COUNTRY_ADJ$ border separating $COUNTRY_ADJ$ Badakhshan from $FROMCOUNTRY_ADJ$ Badakhshan in the Pamirs.;;;;;;;;;;;;;x
EVTNAME325461;The $FROMCOUNTRY_ADJ$-$COUNTRY_ADJ$ Accord;;;;;;;;;;;;;x
EVTOPTA325461;Sign the accord.;;;;;;;;;;;;;x
EVTOPTB325461;This doesn't interest us.;;;;;;;;;;;;;x
EVTDESC325462;The Soviet invasion of Manchuria, formally known as the Manchurian Strategic Offensive Operation or simply the Manchurian Operation, began on 9 August 1945 with the Soviet invasion of the Japanese puppet state of Manchukuo. It was the last campaign of the Second World War, and the largest of the 1945 Soviet-Japanese War, which resumed hostilities between the Union of Soviet Socialist Republics and the Empire of Japan after almost six years of peace. Soviet gains on the continent were Manchukuo, Mengjiang and northern Korea.;;;;;;;;;;;;;x
EVTNAME325462;Soviet invasion of Manchuria;;;;;;;;;;;;;x
EVTDESC325463;From 1945 to 1948, Manchuria served as a base area for the People's Liberation Army in the Chinese Civil War against the National Revolutionary Army. The Chinese Communists used Manchuria as a staging ground until the final Nationalist retreat to Taiwan in 1949.;;;;;;;;;;;;;x
EVTNAME325463;Ceding Chinese Lands;;;;;;;;;;;;;x
EVTOPTA325463;Return it to Communist China but keep Port Arthur.;;;;;;;;;;;;;x
EVTOPTB325463;We give them these lands but we keep Port Arthur.;;;;;;;;;;;;;x
EVTOPTC325463;Create a People's Republic, like Mongolia.;;;;;;;;;;;;;x
EVTOPTD325463;It is in our interest not to give it up.;;;;;;;;;;;;;x
EVTDESC325464;The Virgin Lands campaign was Nikita Khrushchev's 1953 plan to dramatically boost the Soviet Union's agricultural production in order to alleviate the food shortages plaguing the Soviet populace.;;;;;;;;;;;;;x
EVTDESC325465;The Treaty of Moscow or Treaty of Brotherhood was an agreement between the Grand National Assembly of Turkey, under the leadership of Mustafa Kemal Ataturk, and the Russian SFSR, under the leadership of Vladimir Lenin, signed on 16 March 1921. Neither the Republic of Turkey nor the Soviet Union was established at the time. The internationally recognized Turkish government at the time was that of Sultan Mehmed VI, but it was not party to the Treaty of Moscow. The latter had signed the Treaty of Sevres, which had been repudiated by the Turkish National Movement. Under the Treaty of Moscow, the two governments undertook to establish friendly relations between the countries. Article VI of the Treaty declared all the treaties theretofore concluded between Russia and Turkey to be null and void;;"under Article V, the parties agreed to delegate the final elaboration of the status of the Black Sea and the Straits to a future conference of delegates of the littoral states provided that the ""full sovereignty"" and security of Turkey and ""her capital city of Constantinople"" were not injured.";;;;;;;;;;;x
EVTNAME325500;Organizing Kazakhstan;;;;;;;;;;;;;x
EVTDESC330006;The Great Depression provided a political opportunity for Hitler. Germans were ambivalent about the parliamentary republic, which faced challenges from right—and left-wing extremists. The moderate political parties were increasingly unable to stem the tide of extremism, and the German referendum of 1929 helped to elevate Nazi ideology.;;;;;;;;;;;;;x
EVTDESC330007;Hitler has caused quite a commotion in our country, with many people aligning their beliefs with his!;;;;;;;;;;;;;x
EVTDESC330008;The Reichstag fire was an arson attack on the Reichstag building, home of the German parliament in Berlin, on Monday 27 February 1933, precisely four weeks after Adolf Hitler was sworn in as Chancellor of Germany. Hitler's government stated that Marinus van der Lubbe, a Dutch council communist, was culprit, and they attributed the fire to communist agitators in general-though a German court decided later that year that Van der Lubbe had acted alone, as he claimed. After the fire, the Reichstag Fire Decree was passed. The Nazi Party used the fire as a pretext that communists were plotting against the German government, and the event is considered pivotal in the establishment of Nazi Germany. The term 'Reichstag fire' has come to refer to false flag actions facilitated by an authority to promote their own interests through popular approval of retribution or retraction of civil rights.;;;;;;;;;;;;;x
EVTDESC330009;The Tripartite Pact, also known as the Berlin Pact, was an agreement between Germany, Italy and Japan signed in Berlin on 27 September 1940 by, respectively, Joachim von Ribbentrop, Galeazzo Ciano and Saburo Kurusu. The Tripartite Pact was directed primarily at the United States. Its practical effects were limited, since the Italo-German and Japanese operational theatres were on opposite sides of the world and the high contracting powers had disparate strategic interests. Some technical cooperation was carried out, and the Japanese declaration of war on the United States propelled, although it did not require, a similar declaration of war from all the other signatories of the Tripartite Pact.;;;;;;;;;;;;;x
EVTDESC330039;$MONARCHTITLE$ had to make compromises during the German unification to guarantee all duchies would stay in and not try to break away from the Union. In exchange, they were granted increased autonomy.;;;;;;;;;;;;;x
EVTNAME330039;The German Compromise;;;;;;;;;;;;;x
EVTOPTA330039;They will stay in the Union.;;;;;;;;;;;;;x
EVTDESC330403;The Republic of San Marino has declined to join $COUNTRY$. However, San Marino served as a refuge for many people persecuted because of their support for unification, should we accept their decision to not join our nation?;;;;;;;;;;;;;x
EVTNAME330403;The San Marino Question;;;;;;;;;;;;;x
EVTOPTA330403;We shall accept their decision.;;;;;;;;;;;;;x
EVTOPTB330403;All Italians will be united, whether they want to or not.;;;;;;;;;;;;;x
EVTDESC332550;Taras Shevchenko has finally returned to his native land after many years of toil in Russia. However, he was soon after charged with blasphemy and ordered to return to Saint Petersburg. His quick visit to the Ukraine raised consciousness about the Ukrainian people, and influenced his works in the days to come.;;;;;;;;;;;;;x
EVTNAME332550;Taras Shevchenko's Ukrainian Venture;;;;;;;;;;;;;x
EVTOPTA332550;A pity.;;;;;;;;;;;;;x
EVTDESC332551;Taras Shevchenko has died due to his ill health. Although he barely spent any time in his native Ukraine, he will always be remembered as the father of the modern Ukrainian nation, language, and culture. His will requested that he be buried in his native Ukraine, and efforts are underway to give him a proper burial and wake.;;;;;;;;;;;;;x
EVTNAME332551;Taras Shevchenko Dies;;;;;;;;;;;;;x
EVTOPTA332551;Truly a great loss.;;;;;;;;;;;;;x
EVTDESC332552;Taras Shevchenko has died due to his ill health. Although he barely spent any time in his native Ukraine, he will always be remembered as the father of the modern Ukrainian nation, language, and culture. His will requested that he be buried in his native Ukraine, and efforts are underway to give him a proper burial and wake.;;;;;;;;;;;;;x
EVTNAME332552;Taras Shevchenko Dies;;;;;;;;;;;;;x
EVTOPTA332552;Truly a great loss.;;;;;;;;;;;;;x
EVTOPTA369706;Give them more than they estimated.;;;;;;;;;;;;;x
EVTOPTB369706;Give them the amount estimated.;;;;;;;;;;;;;x
EVTOPTC369706;Give them less than they estimated.;;;;;;;;;;;;;x
EVTDESC375000;The clan provides the Kazakhs solutions to all their problems and grievances. The clan gives him a protection from his enemies. If somebody from outside the clan offends any clansman, the whole clan stands up to protect him. In case of hunger, mass cattle-plague, poor harvests and so on, the more successful Kazakhs help their less fortunate clansmen. If a member of a clan kills an outsider, the whole clan pays compensation to the family of the victim. All this makes clan ties extremely strong… If forced outside of his clan, a Kazakh gets lost and becomes helpless. He loses all his belongings very quickly. Clan unity is the foundation for the nomadic way of life.'—Russian observer.\n \n Clans are a way of life for our people, but also a source of conflict, and sometimes conflict can only be settled with outside help.;;;;;;;;;;;;;x
EVTNAME375000;Life on the Steppes;;;;;;;;;;;;;x
EVTDESC375001;The rise of Kenesary Kasymov has thrown the steppes in disarray. Many clans support his struggle against the Russians, but an equal amount has no interest in fighting them or for him. Kenesary accepts no opposition though, and his brutal treatment of those who do not accept him is pushing the remaining clans into the hands of the Russians.;;;;;;;;;;;;;x
EVTNAME375001;;;;;;;;;;;;;;x
EVTDESC375002;Was it bride kidnapping, or elopement? Was it a land grab, or just a herdsman looking for new fields? Was it cattle raiding, or the justified taking of payment? Was it a new offence, or retribution for an old? Can anyone really say? Yet such disputes are rife among the clans of the steppes and, in a society where clan loyalty and honour comes above anything else, can take on vicious and lasting forms.\n \n The clan feuds of $PROVINCENAME$ have taken on such a nasty character that some of the clan elders have seen no other recourse but to appeal for the Cossacks to come in to restore order and protect their auls.\n \n [Note: You gained $PROVINCENAME$];;;;;;;;;;;;;x
EVTNAME375002;Kazakh Squabbles;;;;;;;;;;;;;x
EVTDESC375003;Recognise me as a Khan, be mine… Come to me and I will have mercy on you. If you do not join me, then the thirty years of my waiting for you will turn into thirty years of my punishing you.'—Kenesary Kasymov\n \n Kenesary preferred method to raise support for his little rebellion seems to be whip: One report has him raping the daughters of a clan which refused to supply him with horses, another having him massacre an entire auls for refusing to pay his 'taxes'. One even has him raiding the cattle of his very own uncle.\n While such methods of persuasion have the desired effect on some, the clan elders of $PROVINCENAME$, who were previously not predisposed to our rule, have, in the face of such a man, request that Cossacks be sent to $PROVINCENAME$ to protect their auls.\n \n [Note: You've gained $PROVINCENAME$];;;;;;;;;;;;;x
EVTNAME375003;Kazakh Diplomacy;;;;;;;;;;;;;x
EVTDESC375004;When they came to us at the beginning of this century, driven from their lands by their neighbours, the Kazakhs of the Bukei Horde were destitute, homeless and numbered but a few thousand. But under our protection they have prospered. They have grown to tens of thousands and have started embracing the benefits our Russian ways present. Yet some are unhappy: claiming that they don't get fair access to grazing lands and that the Khan is tyrannical. Some of these unfortunate souls have now united in rebellion and put the Khan's compound under siege. If we don't intervene the Khan will be toppled, and it will only be a matter of time till they come looking for us for new lands to graze.;;;;;;;;;;;;;x
EVTNAME375004;The Isatay Taymanuly Rebellion;;;;;;;;;;;;;x
EVTDESC375005;For centuries the migration of nomadic hordes was common sight on the steppes around the black sea. That is until this was forcibly stopped last century, as these migrations put undue pressure on our Baskhir subjects. However, enforcing a complete ban on migration proved difficult, and 'illegal' crossings remained common. Over time these migrations left the area between the Volga and Ural rivers depopulated. This area was only repopulated when a horde under Sultan Bukey was allowed to settle there in 1801 with 7500 families. Today the last the of the Bukey Sultans died, and, under the pledge of fealty which allowed the settlement, the area has naturally reverted back to our direct rule.;;;;;;;;;;;;;x
EVTNAME375005;The Last Bukey Sultan;;;;;;;;;;;;;x
EVTDESC375006;Migration of the Kazakhs along our southern border is a common and natural occurrence but, like all migrations, they bring with them the necessary tension. Some time ago a lesser khan by the name of Kenesary Kasymov found his winter pastures blocked by a clan loyal to us. Enraged, he has taken his band of followers on a might rampage across the steppes: raiding, raping, murder his neighbouring clans. This thuggery has coerced the other clans into a form of quiet submission to Kenesary. Feeling empowered, he has declared himself the Great Khan of the Kazakh people and called upon all Kazakhs to join him as he turns his attention to our Empire, promising vicious retribution to all who will not obey.;;;;;;;;;;;;;x
EVTNAME375006;The Great Khan of the Kazakhs;;;;;;;;;;;;;x
EVTDESC375007;The 'Great' Khan of the Kazakhs now lies dead in some nameless gorge deep in the Kyrzyk mountains, his head brought to us by a local khan called Ormon. It seems like the Kazakhs had enough of his continuing bullying and terrorizing, and decided to turn on him.\n \n Apparently they have lost their taste for the anarchy called freedom and prefer the stability and prosperity brought by our rule.;;;;;;;;;;;;;x
EVTNAME375007;In a gorge very far away…;;;;;;;;;;;;;x
EVTDESC375008;The Kazakh steppes have been engulfed in rebellion, and more and more clans are joining together to face off the Russians!;;;;;;;;;;;;;x
EVTNAME375008;Kenesary Kasymov's Rebellion;;;;;;;;;;;;;x
EVTDESC375009;The upstart Kenesary Kasymov has succeeded in uniting the Kazakh tribes and wrested control over the steppes from us!;;;;;;;;;;;;;x
EVTNAME375009;Kenesary Kasymov's Rebellion;;;;;;;;;;;;;x
EVTDESC441255;Ever since we acquired Washington, Fort Vancouver has lost its importance and was overshadowed by other settlements in the area. Of these, one called Seattle seems to be the one gathering more momentum, and several politicians have suggested we make this settlement the new capital of the region.;;;;;;;;;;;;;x
EVTNAME441255;Fort Vancouver;;;;;;;;;;;;;x
EVTOPTA441255;Motion carries.;;;;;;;;;;;;;x
EVTOPTB441255;Motion dismissed.;;;;;;;;;;;;;x
EVTDESC441266;In 1820, the American Colonization Society (ACS) began sending African American volunteers to the Pepper Coast to establish a colony for freed African Americans. The ACS, a private organization supported by prominent American politicians such as Abraham Lincoln, Henry Clay, and James Monroe, believed repatriation was preferable to emancipation of slaves, and they founded a colony on what is known as Liberia. The colony of Liberia was poor and economically dependent on the ACS, resulting that by the 1840s, the ACS was effectively bankrupt: Liberia had become a financial burden for it. When the American Colonization Society intimated that Liberia should cease its dependency on it, Joseph Roberts, the colony first black governor, proclaimed it an independent republic in $YEAR$.;;;;;;;;;;;;;x
EVTNAME441266;The Colony of Liberia;;;;;;;;;;;;;x
EVTOPTA441266;We recognize Liberia's independence.;;;;;;;;;;;;;x
EVTOPTB441266;Pay their debts and keep the colonies.;;;;;;;;;;;;;x
EVTOPTC441266;Long Live Liberia!;;;;;;;;;;;;;x
EVTDESC441267;The Land Policy and Management Act of $YEAR$ ended homesteading as government policy had shifted to retaining control of public lands. This shift of policy came as our new government priorities arise and the old government policies are being revised.;;;;;;;;;;;;;x
EVTNAME441267;End of Homesteading;;;;;;;;;;;;;x
EVTOPTA441267;No one shall have land for free anymore.;;;;;;;;;;;;;x
EVTDESC441268;The Dixies are demanding our territories south of the 36'30' Parallel, claiming the Missouri Compromise gives them the right to rule these lands.;;;;;;;;;;;;;x
EVTNAME441268;36'30' or War!;;;;;;;;;;;;;x
EVTOPTA441268;Give in to their demands.;;;;;;;;;;;;;x
EVTOPTB441268;They will have to take it by force.;;;;;;;;;;;;;x
EVTDESC441277;The early days of Liberia were marked by constant frontier troubles with the French on the Ivory Coast and the British at Sierra Leone. The Liberians tried to extend their authority inland, although they were still unable to control all of the coastal area they claimed. In the wake of the Scramble for Africa, several deals were made with the indigenous people in inland Liberia that allowed us to claim and occupy the land under the principle of effective occupation.;;;;;;;;;;;;;x
EVTNAME441277;The Liberian Claims;;;;;;;;;;;;;x
EVTOPTA441277;Great!;;;;;;;;;;;;;x
EVTDESC441290;With the purchase of Alaska from the Russians many in the US are calling for the immediate annexation of all territory south of the Yukon River. Those in favour of the idea claim that it is our destiny to establish a contiguous federation from Juneau to Tampa. If we follow through with this demand, we can rest assured that the British will not be happy.;;;;;;;;;;;;;x
EVTOPTA441290;Manifest Destiny is the way forward!;;;;;;;;;;;;;x
EVTOPTB441290;Not worth our time.;;;;;;;;;;;;;x
EVTDESC441295;The Americans have issued us an ultimatum. They are demanding we renounce and secede all our possessions along the Yukon River and down the continental divide to the American's newly purchased Alaskan colony. Refusing would most definitely mean a costly war in North America over more sparsely populated territory.;;;;;;;;;;;;;x
EVTNAME441295;Whitehorse and Down;;;;;;;;;;;;;x
EVTOPTA441295;Might as well.;;;;;;;;;;;;;x
EVTOPTB441295;The Americans will not dictate our colonial holdings.;;;;;;;;;;;;;x
EVTDESC443007;The data about the religious minorities is being prepared. To speed up the work, what was the religion that we are looking into?;;;;;;;;;;;;;x
EVTNAME443007;The Religious Question;;;;;;;;;;;;;x
EVTOPTA443007;Look into Christianity.;;;;;;;;;;;;;x
EVTOPTB443007;Go for the Jews and the Muslims.;;;;;;;;;;;;;x
EVTOPTC443007;Buddhism, Hinduism and Sikhism.;;;;;;;;;;;;;x
EVTOPTD443007;Shintoism, Mahayana, Yazidis or Paganism.;;;;;;;;;;;;;x
EVTOPTE443007;No, that's not it. Let's start again.;;;;;;;;;;;;;x
EVTDESC443008;Now we are looking for data about specific regions in our empire. Where should we look for the data?;;;;;;;;;;;;;x
EVTNAME443008;Christianity In Our Empire;;;;;;;;;;;;;x
EVTOPTA443008;In the colonies.;;;;;;;;;;;;;x
EVTOPTB443008;In the mainland.;;;;;;;;;;;;;x
EVTOPTC443008;Everywhere.;;;;;;;;;;;;;x
EVTDESC443009;Christians in our realm seem to be the source of our problems, and the data we got about the recent actions of our government against these groups is now ready. What groups were those?;;;;;;;;;;;;;x
EVTNAME443009;The Christian Question;;;;;;;;;;;;;x
EVTOPTA443009;The Catholics.;;;;;;;;;;;;;x
EVTOPTB443009;The Protestants.;;;;;;;;;;;;;x
EVTOPTC443009;The Orthodox.;;;;;;;;;;;;;x
EVTOPTD443009;The Oriental Orthodox.;;;;;;;;;;;;;x
EVTOPTE443009;All of them.;;;;;;;;;;;;;x
EVTNAME443012;Muslims and Jews In Our Empire;;;;;;;;;;;;;x
EVTDESC443013;The middle eastern religions in our realm seem to be the source of our problems, and the data we got about the recent actions of our government against these groups is now ready. What groups were those?;;;;;;;;;;;;;x
EVTNAME443013;The Abrahamic Question;;;;;;;;;;;;;x
EVTOPTA443013;The Sunni.;;;;;;;;;;;;;x
EVTOPTB443013;The Shiite.;;;;;;;;;;;;;x
EVTOPTC443013;The Jews.;;;;;;;;;;;;;x
EVTOPTD443013;The Ibadis.;;;;;;;;;;;;;x
EVTNAME443016;Buddhism, Hinduism and Sikhism In Our Empire;;;;;;;;;;;;;x
EVTDESC443017;The Oriental religions seem to be the source of our problems, and the data we got about the recent actions of our government against these groups is now ready. What groups were those?;;;;;;;;;;;;;x
EVTNAME443017;The Oriental Religions;;;;;;;;;;;;;x
EVTOPTA443017;The Sikh.;;;;;;;;;;;;;x
EVTOPTB443017;The Gelugpa.;;;;;;;;;;;;;x
EVTOPTC443017;The Theravada.;;;;;;;;;;;;;x
EVTOPTD443017;The Hindu.;;;;;;;;;;;;;x
EVTOPTE443017;All of them.;;;;;;;;;;;;;x
EVTNAME443020;Shintoism, Mahayana, Yazidi and Animists In Our Empire;;;;;;;;;;;;;x
EVTDESC443021;The religions of the Far East seem to be the source of our problems, and the data we got about the recent actions of our government against these groups is now ready. What groups were those?;;;;;;;;;;;;;x
EVTNAME443021;The Religions Of The Far East In The Colonies;;;;;;;;;;;;;x
EVTOPTA443021;The Shinto.;;;;;;;;;;;;;x
EVTOPTB443021;The Mahayana.;;;;;;;;;;;;;x
EVTOPTC443021;The Animists.;;;;;;;;;;;;;x
EVTOPTD443021;The Yazidi.;;;;;;;;;;;;;x
EVTOPTE443021;All of them.;;;;;;;;;;;;;x
EVTNAME443022;The Religions Of The Far East In The Mainland;;;;;;;;;;;;;x
EVTNAME443023;The Religions Of The Far East;;;;;;;;;;;;;x
EVTDESC443024;Paramilitary soldiers, clad in all black uniforms, march through the main street of $CAPITAL$, demonstrating their support for the one government who recently turned Fascist after a revolution. A crowd has gathered to watch the march, with some shouting words of support for the unflinching soldiers of the Fascist Party paramilitary branch, their eyes shining with pride and ideological conviction. Tensions rise in our country as the revolutionary elements vie for more power. The future of the government and of the $MONARCHTITLE$ is uncertain.;;;;;;;;;;;;;x
EVTNAME443024;The Black Shirts Parade;;;;;;;;;;;;;x
EVTOPTA443024;This can't end well.;;;;;;;;;;;;;x
EVTDESC443025;Fascists sympathetic to our government march in $FROMCOUNTRY$ capital, in a demonstration of support to our new revolutionary government. With tensions between the conservative government and the fascists on the rise in $FROMCOUNTRY$, the leaders of the $FROMCOUNTRY_ADJ$ Fascist Party approached our government to ask for help in a coup to install a fascist dictatorship. This could mean we can establish a puppet government aligned with us, but it could also escalate to war.;;;;;;;;;;;;;x
EVTNAME443025;Fascist Demonstrations in $FROMCOUNTRY$;;;;;;;;;;;;;x
EVTOPTA443025;Arm them and get the secret police to undermine the $FROMCOUNTRY_ADJ$ government.;;;;;;;;;;;;;x
EVTOPTB443025;We are not interested in $FROMCOUNTRY_ADJ$ internal affairs.;;;;;;;;;;;;;x
EVTDESC443026;This is violence. This is the violence of which I approve, which I extol. This is the violence of the $CAPITAL$ Fascists. And $COUNTRY_ADJ$ Fascism should make it its own. Not the small individual act of violence, but the great, fine, inexorable violence of decisive hours…. In war-time let us adopt the Socratic formula: We must overcome our friends in good deeds, our enemies in evil deeds. \n Violence broke out in the streets as the Fascist party paramilitary corps stormed the government palace ahead in the end of a parade. A bloody coup is being fought off in the stairs and corridors of the governmental palace and in the street between pro-government forces and the paramilitary clad in their black uniforms. Reports from the fighting claim their weapons, their training, even some of them seem distinctively $FROMCOUNTRY_ADJ$. The $MONARCHTITLE$ is nowhere to be seen and anarchy looms over $COUNTRY$.;;;;;;;;;;;;;x
