;;;;;;;;;;;;x,,,,,,,,,,,,,
release_country_on_title;Enable 'Release Country' decisions;;;;;;;;;;;;x,,
release_country_KOK_desc;We hold provinces that Kokand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MUG_title;Release Country of Mughalistan;;;;;;;;;;;;;;;;;;;;x,,
release_country_MUG_desc;We hold provinces that Mughalistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NEJ_title;Release Country of Nejd;;;;;;;;;;;;;;;;;;;;x,,
release_country_NEJ_desc;We hold provinces that Nejd has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_OMA_title;Release Country of Oman;;;;;;;;;;;;;;;;;;;;x,,
release_country_OMA_desc;We hold provinces that Oman has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PER_title;Release Country of Persia;;;;;;;;;;;;;;;;;;;;x,,
release_country_PER_desc;We hold provinces that Persia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_YEM_title;Release Country of Yemen;;;;;;;;;;;;;;;;;;;;x,,
release_country_YEM_desc;We hold provinces that Yemen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HND_title;Release Country of India;;;;;;;;;;;;;;;;;;;;x,,
release_country_HND_desc;We hold provinces that India has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_AWA_title;Release Country of Awadh;;;;;;;;;;;;;;;;;;;;x,,
release_country_AWA_desc;We hold provinces that Awadh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BAS_title;Release Country of Bastar;;;;;;;;;;;;;;;;;;;;x,,
release_country_BAS_desc;We hold provinces that Bastar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BER_title;Release Country of Beroda;;;;;;;;;;;;;;;;;;;;x,,
release_country_BER_desc;We hold provinces that Beroda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BHO_title;Release Country of Bhopal;;;;;;;;;;;;;;;;;;;;x,,
release_country_BHO_desc;We hold provinces that Bhopal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BIK_title;Release Country of Bikaner;;;;;;;;;;;;;;;;;;;;x,,
release_country_BIK_desc;We hold provinces that Bikaner has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BUN_title;Release Country of Bundelkhand;;;;;;;;;;;;;;;;;;;;x,,
release_country_BUN_desc;We hold provinces that Bundelkhand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_GWA_title;Release Country of Gwailor;;;;;;;;;;;;;;;;;;;;x,,
release_country_GWA_desc;We hold provinces that Gwailor has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HYD_title;Release Country of Hyderabad;;;;;;;;;;;;;;;;;;;;x,,
release_country_HYD_desc;We hold provinces that Hyderabad has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_IND_title;Release Country of Indore;;;;;;;;;;;;;;;;;;;;x,,
release_country_IND_desc;We hold provinces that Indore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_JAI_title;Release Country of Jaipur;;;;;;;;;;;;;;;;;;;;x,,
release_country_JAI_desc;We hold provinces that Jaipur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_JAS_title;Release Country of Jaisalmer;;;;;;;;;;;;;;;;;;;;x,,
release_country_JAS_desc;We hold provinces that Jaisalmer has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_JOD_title;Release Country of Jodhpur;;;;;;;;;;;;;;;;;;;;x,,
release_country_JOD_desc;We hold provinces that Jodhpur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KAL_title;Release Country of Kalat;;;;;;;;;;;;;;;;;;;;x,,
release_country_KAL_desc;We hold provinces that Kalat has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KAS_title;Release Country of Kashmir;;;;;;;;;;;;;;;;;;;;x,,
release_country_KAS_desc;We hold provinces that Kashmir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KUT_title;Release Country of Kutch;;;;;;;;;;;;;;;;;;;;x,,
release_country_KUT_desc;We hold provinces that Kutch has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LAD_title;Release Country of Ladakh;;;;;;;;;;;;;;;;;;;;x,,
release_country_LAD_desc;We hold provinces that Ladakh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MAK_title;Release Country of Makran;;;;;;;;;;;;;;;;;;;;x,,
release_country_MAK_desc;We hold provinces that Makran has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MEW_title;Release Country of Mewar;;;;;;;;;;;;;;;;;;;;x,,
release_country_MEW_desc;We hold provinces that Mewar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MYS_title;Release Country of Mysore;;;;;;;;;;;;;;;;;;;;x,,
release_country_MYS_desc;We hold provinces that Mysore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NAG_title;Release Country of Nagpur;;;;;;;;;;;;;;;;;;;;x,,
release_country_NAG_desc;We hold provinces that Nagpur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NEP_title;Release Country of Nepal;;;;;;;;;;;;;;;;;;;;x,,
release_country_NEP_desc;We hold provinces that Nepal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ORI_title;Release Country of Orissa;;;;;;;;;;;;;;;;;;;;x,,
release_country_ORI_desc;We hold provinces that Orissa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PNJ_title;Release Country of Panjab;;;;;;;;;;;;;;;;;;;;x,,
release_country_PNJ_desc;We hold provinces that Panjab has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SHI_title;Release Country of Shimla;;;;;;;;;;;;;;;;;;;;x,,
release_country_SHI_desc;We hold provinces that Shimla has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SIK_title;Release Country of Sikkim;;;;;;;;;;;;;;;;;;;;x,,
release_country_SIK_desc;We hold provinces that Sikkim has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SIN_title;Release Country of Sind;;;;;;;;;;;;;;;;;;;;x,,
release_country_SIN_desc;We hold provinces that Sind has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TRA_title;Release Country of Travancore;;;;;;;;;;;;;;;;;;;;x,,
release_country_TRA_desc;We hold provinces that Travancore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ATJ_title;Release Country of Atjeh;;;;;;;;;;;;;;;;;;;;x,,
release_country_ATJ_desc;We hold provinces that Atjeh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BAL_title;Release Country of Bali;;;;;;;;;;;;;;;;;;;;x,,
release_country_BAL_desc;We hold provinces that Bali has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BHU_title;Release Country of Bhutan;;;;;;;;;;;;;;;;;;;;x,,
release_country_BHU_desc;We hold provinces that Bhutan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BRU_title;Release Country of Brunei;;;;;;;;;;;;;;;;;;;;x,,
release_country_BRU_desc;We hold provinces that Brunei has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BUR_title;Release Country of Burma;;;;;;;;;;;;;;;;;;;;x,,
release_country_BUR_desc;We hold provinces that Burma has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CAM_title;Release Country of Cambodia;;;;;;;;;;;;;;;;;;;;x,,
release_country_CAM_desc;We hold provinces that Cambodia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CHI_title;Release Country of China;;;;;;;;;;;;;;;;;;;;x,,
release_country_CHI_desc;We hold provinces that China has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_DAI_title;Release Country of Dai Viet;;;;;;;;;;;;;;;;;;;;x,,
release_country_DAI_desc;We hold provinces that Dai Viet has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_JAV_title;Release Country of Java;;;;;;;;;;;;;;;;;;;;x,,
release_country_JAV_desc;We hold provinces that Java has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KOR_title;Release Country of Korea;;;;;;;;;;;;;;;;;;;;x,,
release_country_KOR_desc;We hold provinces that Korea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_LUA_title;Release Country of Luang Prabang;;;;;;;;;;;;;;;;;;;;x,,
release_country_LUA_desc;We hold provinces that Luang Prabang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_JOH_title;Release Country of Johore;;;;;;;;;;;;;;;;;;;;x,,
release_country_JOH_desc;We hold provinces that Johore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SIA_title;Release Country of Siam;;;;;;;;;;;;;;;;;;;;x,,
release_country_SIA_desc;We hold provinces that Siam has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TIB_title;Release Country of Tibet;;;;;;;;;;;;;;;;;;;;x,,
release_country_TIB_desc;We hold provinces that Tibet has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MGL_title;Release Country of Mongolia;;;;;;;;;;;;;;;;;;;;x,,
release_country_MGL_desc;We hold provinces that Mongolia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_WIA_title;Release Country of Wiang Chhan;;;;;;;;;;;;;;;;;;;;x,,
release_country_WIA_desc;We hold provinces that Wiang Chhan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PHL_title;Release Country of Philippines;;;;;;;;;;;;;;;;;;;;x,,
release_country_PHL_desc;We hold provinces that Philippines has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MCK_title;Release Country of Manchukuo;;;;;;;;;;;;;;;;;;;;x,,
release_country_MCK_desc;We hold provinces that Manchukuo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_GXI_title;Release Country of Guangxi Clique;;;;;;;;;;;;;;;;;;;;x,,
release_country_GXI_desc;We hold provinces that Guangxi Clique has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_SXI_title;Release Country of Shanxi;;;;;;;;;;;;;;;;;;;;x,,
release_country_SXI_desc;We hold provinces that Shanxi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_YNN_title;Release Country of Yunnan;;;;;;;;;;;;;;;;;;;;x,,
release_country_YNN_desc;We hold provinces that Yunnan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_XBI_title;Release Country of Xibei San Ma;;;;;;;;;;;;;;;;;;;;x,,
release_country_XBI_desc;We hold provinces that Xibei San Ma has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_XIN_title;Release Country of Xinjiang;;;;;;;;;;;;;;;;;;;;x,,
release_country_XIN_desc;We hold provinces that Xinjiang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CAL_title;Release Country of Californian Republic;;;;;;;;;;;;;;;;;;;;x,,
release_country_CAL_desc;We hold provinces that Californian Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CAN_title;Release Country of Canada;;;;;;;;;;;;;;;;;;;;x,,
release_country_CAN_desc;We hold provinces that Canada has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CHE_title;Release Country of Cherokee;;;;;;;;;;;;;;;;;;;;x,,
release_country_CHE_desc;We hold provinces that Cherokee has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_COL_title;Release Country of Columbia;;;;;;;;;;;;;;;;;;;;x,,
release_country_COL_desc;We hold provinces that Columbia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_COS_title;Release Country of Costa Rica;;;;;;;;;;;;;;;;;;;;x,,
release_country_COS_desc;We hold provinces that Costa Rica has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CSA_title;Release Country of CSA;;;;;;;;;;;;;;;;;;;;x,,
release_country_CSA_desc;We hold provinces that CSA has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CUB_title;Release Country of Cuba;;;;;;;;;;;;;;;;;;;;x,,
release_country_CUB_desc;We hold provinces that Cuba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_DES_title;Release Country of Deseret;;;;;;;;;;;;;;;;;;;;x,,
release_country_DES_desc;We hold provinces that Deseret has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_DOM_title;Release Country of Dominican Republic;;;;;;;;;;;;;;;;;;;;x,,
release_country_DOM_desc;We hold provinces that Dominican Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ELS_title;Release Country of El Salvador;;;;;;;;;;;;;;;;;;;;x,,
release_country_ELS_desc;We hold provinces that El Salvador has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_GUA_title;Release Country of Guatemala;;;;;;;;;;;;;;;;;;;;x,,
release_country_GUA_desc;We hold provinces that Guatemala has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HAI_title;Release Country of Haiti;;;;;;;;;;;;;;;;;;;;x,,
release_country_HAI_desc;We hold provinces that Haiti has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HAW_title;Release Country of Hawaii;;;;;;;;;;;;;;;;;;;;x,,
release_country_HAW_desc;We hold provinces that Hawaii has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MEX_title;Release Country of Mexico;;;;;;;;;;;;;;;;;;;;x,,
release_country_MEX_desc;We hold provinces that Mexico has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_MTC_title;Release Country of Metis Confederacy;;;;;;;;;;;;;;;;;;;;x,,
release_country_MTC_desc;We hold provinces that Metis Confederacy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_HON_title;Release Country of Honduras;;;;;;;;;;;;;;;;;;;;x,,
release_country_HON_desc;We hold provinces that Honduras has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NEN_title;Release Country of New England;;;;;;;;;;;;;;;;;;;;x,,
release_country_NEN_desc;We hold provinces that New England has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NEW_title;Release Country of Newfoundland;;;;;;;;;;;;;;;;;;;;x,,
release_country_NEW_desc;We hold provinces that Newfoundland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NIC_title;Release Country of Nicaragua;;;;;;;;;;;;;;;;;;;;x,,
release_country_NIC_desc;We hold provinces that Nicaragua has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PNM_title;Release Country of Panama;;;;;;;;;;;;;;;;;;;;x,,
release_country_PNM_desc;We hold provinces that Panama has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_QUE_title;Release Country of Quebec;;;;;;;;;;;;;;;;;;;;x,,
release_country_QUE_desc;We hold provinces that Quebec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TEX_title;Release Country of Texas;;;;;;;;;;;;;;;;;;;;x,,
release_country_TEX_desc;We hold provinces that Texas has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_UCA_title;Release Country of United States of Central America;;;;;;;;;;;;;;;;;;;;x,,
release_country_UCA_desc;We hold provinces that United States of Central America has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ARG_title;Release Country of Argentina;;;;;;;;;;;;;;;;;;;;x,,
release_country_ARG_desc;We hold provinces that Argentina has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BOL_title;Release Country of Bolivia;;;;;;;;;;;;;;;;;;;;x,,
release_country_BOL_desc;We hold provinces that Bolivia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BRZ_title;Release Country of Brazil;;;;;;;;;;;;;;;;;;;;x,,
release_country_BRZ_desc;We hold provinces that Brazil has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CHL_title;Release Country of Chile;;;;;;;;;;;;;;;;;;;;x,,
release_country_CHL_desc;We hold provinces that Chile has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_CLM_title;Release Country of Colombia;;;;;;;;;;;;;;;;;;;;x,,
release_country_CLM_desc;We hold provinces that Colombia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ECU_title;Release Country of Ecuador;;;;;;;;;;;;;;;;;;;;x,,
release_country_ECU_desc;We hold provinces that Ecuador has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PEU_title;Release Country of Peru;;;;;;;;;;;;;;;;;;;;x,,
release_country_PEU_desc;We hold provinces that Peru has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PRG_title;Release Country of Paraguay;;;;;;;;;;;;;;;;;;;;x,,
release_country_PRG_desc;We hold provinces that Paraguay has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_URU_title;Release Country of Uruguay;;;;;;;;;;;;;;;;;;;;x,,
release_country_URU_desc;We hold provinces that Uruguay has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_VNZ_title;Release Country of Venezuela;;;;;;;;;;;;;;;;;;;;x,,
release_country_VNZ_desc;We hold provinces that Venezuela has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_AST_title;Release Country of Australia;;;;;;;;;;;;;;;;;;;;x,,
release_country_AST_desc;We hold provinces that Australia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_NZL_title;Release Country of New Zealand;;;;;;;;;;;;;;;;;;;;x,,
release_country_NZL_desc;We hold provinces that New Zealand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ENG_title;Release Country of United Kingdom;;;;;;;;;;;;;;;;;;;;x,,
release_country_ENG_desc;We hold provinces that United Kingdom has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_RUS_title;Release Country of Russia;;;;;;;;;;;;;;;;;;;;x,,
release_country_RUS_desc;We hold provinces that Russia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_FRA_title;Release Country of France;;;;;;;;;;;;;;;;;;;;x,,
release_country_FRA_desc;We hold provinces that France has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_PRU_title;Release Country of Prussia;;;;;;;;;;;;;;;;;;;;x,,
release_country_PRU_desc;We hold provinces that Prussia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_GER_title;Release Country of Germany;;;;;;;;;;;;;;;;;;;;x,,
release_country_GER_desc;We hold provinces that Germany has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_AUS_title;Release Country of Austria;;;;;;;;;;;;;;;;;;;;x,,
release_country_AUS_desc;We hold provinces that Austria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_USA_title;Release Country of USA;;;;;;;;;;;;;;;;;;;;x,,
release_country_USA_desc;We hold provinces that USA has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_JAP_title;Release Country of Japan;;;;;;;;;;;;;;;;;;;;x,,
release_country_JAP_desc;We hold provinces that Japan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ITA_title;Release Country of Italy;;;;;;;;;;;;;;;;;;;;x,,
release_country_ITA_desc;We hold provinces that Italy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_KUK_title;Release Country of Austria-Hungary;;;;;;;;;;;;;;;;;;;;x,,
release_country_KUK_desc;We hold provinces that Austria-Hungary has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ISR_title;Release Country of Israel;;;;;;;;;;;;;;;;;;;;x,,
release_country_ISR_desc;We hold provinces that Israel has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_ICL_title;Release Country of Iceland;;;;;;;;;;;;;;;;;;;;x,,
release_country_ICL_desc;We hold provinces that Iceland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_IBR_title;Release Country of Iberia;;;;;;;;;;;;;;;;;;;;x,,
release_country_IBR_desc;We hold provinces that Iberia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BYZ_title;Release Country of Byzantium;;;;;;;;;;;;;;;;;;;;x,,
release_country_BYZ_desc;We hold provinces that Byzantium has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_BAB_title;Release Country of Babylonia;;;;;;;;;;;;;;;;;;;;x,,
release_country_BAB_desc;We hold provinces that Babylonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_TPG_title;Release Country of Taiping;;;;;;;;;;;;;;;;;;;;x,,
release_country_TPG_desc;We hold provinces that Taiping has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D01_title;Release Country of D01;;;;;;;;;;;;;;;;;;;;x,,
release_country_D01_desc;We hold provinces that D01 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D02_title;Release Country of D02;;;;;;;;;;;;;;;;;;;;x,,
release_country_D02_desc;We hold provinces that D02 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D03_title;Release Country of D03;;;;;;;;;;;;;;;;;;;;x,,
release_country_D03_desc;We hold provinces that D03 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D04_title;Release Country of D04;;;;;;;;;;;;;;;;;;;;x,,
release_country_D04_desc;We hold provinces that D04 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D05_title;Release Country of D05;;;;;;;;;;;;;;;;;;;;x,,
release_country_D05_desc;We hold provinces that D05 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D06_title;Release Country of D06;;;;;;;;;;;;;;;;;;;;x,,
release_country_D06_desc;We hold provinces that D06 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D07_title;Release Country of D07;;;;;;;;;;;;;;;;;;;;x,,
release_country_D07_desc;We hold provinces that D07 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D08_title;Release Country of D08;;;;;;;;;;;;;;;;;;;;x,,
release_country_D08_desc;We hold provinces that D08 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D09_title;Release Country of D09;;;;;;;;;;;;;;;;;;;;x,,
release_country_D09_desc;We hold provinces that D09 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D10_title;Release Country of D10;;;;;;;;;;;;;;;;;;;;x,,
release_country_D10_desc;We hold provinces that D10 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D11_title;Release Country of D11;;;;;;;;;;;;;;;;;;;;x,,
release_country_D11_desc;We hold provinces that D11 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D12_title;Release Country of D12;;;;;;;;;;;;;;;;;;;;x,,
release_country_D12_desc;We hold provinces that D12 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D13_title;Release Country of D13;;;;;;;;;;;;;;;;;;;;x,,
release_country_D13_desc;We hold provinces that D13 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D14_title;Release Country of D14;;;;;;;;;;;;;;;;;;;;x,,
release_country_D14_desc;We hold provinces that D14 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D15_title;Release Country of D15;;;;;;;;;;;;;;;;;;;;x,,
release_country_D15_desc;We hold provinces that D15 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D16_title;Release Country of D16;;;;;;;;;;;;;;;;;;;;x,,
release_country_D16_desc;We hold provinces that D16 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D17_title;Release Country of D17;;;;;;;;;;;;;;;;;;;;x,,
release_country_D17_desc;We hold provinces that D17 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D18_title;Release Country of D18;;;;;;;;;;;;;;;;;;;;x,,
release_country_D18_desc;We hold provinces that D18 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D19_title;Release Country of D19;;;;;;;;;;;;;;;;;;;;x,,
release_country_D19_desc;We hold provinces that D19 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
