PROV2901;Zanzibar Strait;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2902;Mosambik Channel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2903;Diego Suarez Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2904;Western Arabian Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2905;Eastern Arabian Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2906;The Seychelles;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2907;Coast of Tamatave;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2908;The Mascareignes;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2909;Gulf of Zambeze;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2910;Coast of Natal;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2911;Coast of Transkei;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2912;Coast of Ciskei;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2913;Cape of Good Hope;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2914;Coast of Namibia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2915;Coast of Vestpost;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2916;Gulf of Kongo;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2917;Coast of Cameroon;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2918;Bight of Benin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2919;Gold Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2920;Ivory Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2921;Coast of Guinea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2922;Coast of Senegambia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2923;Maueretanian Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2924;Canarian Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2925;Coast of Morocco;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2926;Jan Mayen Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2927;Spitzberg Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2928;Icelandic Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2929;Shetland Straits;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2930;Coast of Iceland;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2931;Northeastern Atlantic;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2932;Rockall;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2933;Denmark Strait;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2934;Eastern Coast of Greenland;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2935;Western Coast of Greenland;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2936;Marklandstredet;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2937;Nordishavet;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2938;Storøstredet;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2939;Tollvikgolfen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2940;Kilengolfen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2941;Kysten av Markland;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2942;Kysten av Fjellmoen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2943;Kronegolfen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2944;Erikstredet;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2945;Væstersundbukten;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2946;Bjørkvikstredet;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2947;Kysten av Holmeborg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2948;Kysten av Bjørkvik;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2949;Labrador Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2950;Greenland Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2951;Hecala Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2952;Baie de Philippe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2953;Baie de la Nouvelle Flandre;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2954;Cap Funeste;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2955;Côte Léonienne;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2956;Costa di Athesia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2957;Costa di Eleuthera;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2958;Stretti della Athesia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2959;Baia de San Marco;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2960;Baie de la Nouvelle-France;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2961;Galveston Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2962;Tampico Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2963;Yucatan Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2964;Gulf of Mexico;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2965;Yucatan Channel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2966;Belize Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2967;Moscitos Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2968;Gulf of Darien;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2969;Eendrachtsland Channel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2970;Central Carribean;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2971;Northwestern Carribean;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2972;Venezualan Gulf;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2973;Venezuelan Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2974;Eastern Carribean;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2975;Windward Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2976;Lesser Antilles;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2977;Turks & Caicos Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2978;Coast of Cuba;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2979;Coast of Hispaniola;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2980;Guyana Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2981;Coast of Amapa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2982;Golfe d'Amazonie;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2983;Côte Antarctique;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2984;Côte du Faou;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2985;Côte du Sucre;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2986;Côte du Café;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2987;Baie de Marie;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2988;Lagon des Canards;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2989;Rivière d'Argent;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2990;White Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2991;Coast of Patagonia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2992;Magellan Strait;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2993;South Chilean Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2994;Coast of Chile;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2995;Atacama Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2996;Antofagasta Coast;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2997;Arequipa Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2998;Coast of Peru;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV2999;Guayaguil Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3000;Coast of Ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3001;Gulf of Andagoya;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3002;Bay of Costa Rica;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3003;Acapulco Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3004;Manzazilla Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3005;Mazatlan Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3006;Gulf of California;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3007;Coast of Baja;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3008;Coast of California;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3009;Qingqiu haiàn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3010;Qizhou haiàn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3011;Dingguo haiàn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3012;Rongzhou haiàn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3013;Kita-Wan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3014;Kuma No Kaigan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3015;Shiru No Kaigan;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3016;Hatton Bank;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3017;Eastern Gibbs Fracture;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3018;Western Gibbs Fracture;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3019;Iberian Shelf;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3020;Sea of Azores;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3021;Corner Seamounts;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3022;Kysten av Vinland;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3023;Sable Island Bank;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3024;Blake Plataeu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3025;West Bermuda Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3026;East Bermuda Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3027;Canary Current;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3028;Northern Guiana Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3029;Guiana Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3030;Southern Guiana Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3031;Canary Approach;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3032;Cap Verde Approach;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3033;Cruiser Tablemount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3034;Barracuda Fracture Zone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3035;Eastern Sargasso Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3036;Central Sargasso Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3037;Romanche Gap;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3038;East Guinea Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3039;West Guinea Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3040;Coast of Falklands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3041;Argentine Rise;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3042;Cornet Bank;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3043;Vema Channel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3044;South Brazil Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3045;Zapiola Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3046;Argentine Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3047;Falkland Plateau;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3048;East of Magellans;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3049;Fernando de Noronha Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3050;North Brazil Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3051;Sierra Leone Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3052;Martin Vaz Ridge;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3053;West Coast of Ascension;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3054;East Coast of Ascension;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3055;Walvis Ridge;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3056;Cape Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3057;Gough Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3058;Coast of Tristan da Cunha;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3059;San Marin Gap;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3060;South Sandwich Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3061;Inaccesable Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3062;Bouvet Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3063;Cape of Storms;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3064;Gulf of Bengal;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3065;Northen Bay of Bengal;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3066;Southern Bay of Bengal;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3067;Ceylon Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3068;Coast of Maldives;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3069;Eight Degree Channel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3070;Madingley Rise;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3071;Arabian Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3072;One And Half Degree Channel;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3073;Chagos Archipelago;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3074;Cocos Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3075;Southern Sumatra Trench;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3076;Coast of the Keelings;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3077;Java Trench;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3078;Prince Edward Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3079;Del Cano Rise;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3080;Cape Sainte Marie;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3081;Crozet Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3082;Mascarene Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3083;Rodrigues Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3084;Southwest Indian Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3085;Kerguelen Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3086;St Paul Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3087;Broken Ridge;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3088;South Zuharran Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3089;Egeria Fracture Zone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3090;Argo Zone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3091;Cuvier Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3092;Wallaby Plateau;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3093;Ninety East Ridge;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3094;Roa Rise;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3095;Venig-Meisenz Seamounts;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3096;Wharton Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3097;Northern Cocos Plateau;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3098;Southern Cocos Plateau;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3099;Amsterdam Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3100;Marie-Celeste Fracture Zone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3101;Lake Tchad;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3102;Lake Ukerewe;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3103;Lake Tangayika;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3104;Lake Malawi;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3105;Gulden-Drake Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3106;Lake Balchasj;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3108;Lake Dongting;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3109;Lake Titicaca;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3110;Lake Nicaragua;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3111;Sedna Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3112;Lac Skanadario;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3113;Margaretasjø;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3114;Þórisvatn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3115;Flåttsjø;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3116;Øverlægsnasjøn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3117;Lake Nipigon;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3118;Finnjøn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3119;Korskiyev Gulch;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3120;Orsova Bank;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3121;Novarsk Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3122;Sorvskiya Plains;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3123;Yamara Gulch;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3124;Northwest Pacific Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3125;Sevrance Shoals;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3126;Coast of Marcus Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3127;Coast of the Mariana Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3128;Maysdale Flats;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3129;Izamo Drop;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3130;North Bering Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3131;South Bering Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3132;Western Aleutian Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3133;Pribilof Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3134;Eastern Aleutian Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3135;Uminak Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3136;Western Aleutian Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3137;Baker Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3138;Alaska Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3139;Eastern Aleutian Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3140;Explorer Trench;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3141;Moonless Seamounts;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3142;Chinook Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3143;Ulchi Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3144;Jingu Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3145;Chinook Trough;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3146;Stanley Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3147;Mendocino Escarpment;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3148;California Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3149;Murray Fracture Zone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3150;Coast of Hawaii;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3151;Argo Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3152;Musicians Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3153;Coast of Midway Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3154;Kepler Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3155;Galois Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3156;O'Gorman Rise;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3157;Coast of the Galapagos Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3158;Lapira Plains;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3159;Coast of the Cook Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3160;Clipperton Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3161;Henderson Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3162;Madijera Ridge;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3163;Bauer Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3164;Northeast Pacific Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3165;Discoverer Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3166;Tasavulu Flats;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3167;Hawaiian Arch;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3168;Radford Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3169;Northern Line Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3170;Coast of the Society Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3171;Peru Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3172;Yupanqui Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3173;Severance Plains;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3174;Altamira Plains;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3175;Southern Line Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3176;Central Pacific Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3177;Coast of Samoa;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3178;Johnston Atoll;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3179;Coast of Tonga;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3180;Coast of the Marquesas;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3181;Resolution Flats;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3182;Coast of the Tuamotus;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3183;Titus Ridge;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3184;Chatham Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3185;Southwest Pacific Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3186;Ludovico Gulch;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3187;Coast of Pitcairn Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3188;Rogeveen Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3189;Menard Fracture Zone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3190;Coast of Easter Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3191;Coast of the Ellice Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3192;New Caledonia Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3193;Juan Fernandez Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3194;Selkirk Rise;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3195;Karasev Plains;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3196;Timkin Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3197;Syrus Reef;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3198;Humboldt Plains;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3199;Valdivia Flats;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3200;Coast of South Georgia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3201;Argentine Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3202;Zapiola Seamount;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3203;West Coast of Saint Helena;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3204;Moore Fracture Zone;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3205;West Demerara Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3206;East Demerara Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3207;Cape Verde Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3208;Nares Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3209;Bahamas Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3210;Western Sargasso Sea;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3211;Bermuda Approaches;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3212;Ceylon Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3213;Sunda Trench;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3214;Northern Sumatra Trench;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3215;Central Indian Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3216;Fiji Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3217;Solace Flats;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3218;Pisaros Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3219;Coast of Fiji;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3220;Coast of Norfolk Island;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3221;Coast of the Gilbert Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3222;Mainu Reef;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3223;Tusei Bank;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3224;Lake Tana;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3225;Dà yánhú;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3226;South Zuharran Plain;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3227;Lillehavet;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3228;Blåsjøn;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3229;Laki;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3230;Gulf of Ob;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROV3231;Lake Van;;;;;;;;;;;;;;;;;;;;;;;;;;;
