seafood_packing;Seafood Packing;;;;;;;;;;;;;x;
seafood_packing_desc;Description goes here.;;;;;;;;;;;;;x;
sealane_hunters;Sea-Lane Hunters;;;;;;;;;;;;;x;
sealane_hunters_desc;This meant building a version that had good endurance and acceleration and that could hunt merchant shipping in the major sea-lanes.;;;;;;;;;;;;;x;
secret_police;Secret Police;;;;;;;;;;;;;x;
secret_police_desc;This special department of the Police was instituted to get at political groups disrespecting the current order. For people in general this could be understood either as a fair and good institution or an evil repressive face of power.;;;;;;;;;;;;;x;
secularization;Secularization;;;;;;;;;;;;;x;
secularization_desc;Secularization is the activity of changing something like art or education, so it is no longer under the control or influence of religion. This doctrine also proposes the transfer of property from ecclesiastical to civil possession.;;;;;;;;;;;;;x;
self_determination;Self-Determination;;;;;;;;;;;;;x;
self_determination_desc;Being subject to the will of a distant overlord has given the people a common cause, one that crosses all ideological boundaries. They will unite to oppose foreign rule, rising up violently if necessary, and deal with their other differences once a free government has been achieved.;;;;;;;;;;;;;x;
self_propelled_artillery;Self-Propelled Artillery;;;;;;;;;;;;;x;
self_propelled_artillery_desc;The weakness of artillery has always been its lack of mobility and considering that mobility is quickly becoming the hallmark of a modern army, it is becoming increasingly clear that new methods must be developed to move artillery from one front to the next.;;;;;;;;;;;;;x;
self_propelled_torpedoes;Self-Propelled Torpedoes;;;;;;;;;;;;;x;
self_propelled_torpedoes_desc;Description goes here.;;;;;;;;;;;;;x;
separatism;Separatism;;;;;;;;;;;;;x;
separatism_desc;The idea of national sovereignty and the view that a people were a distinct group based on blood and language with certain rights evolved during the century and at several spots these ethnic groups started to work for independence.;;;;;;;;;;;;;x;
sequence_planning;Sequence Planning;;;;;;;;;;;;;x;
sequence_planning_desc;This meant going through every sequence in the production from buying resources to the selling of the finished goods and to measure them in time and money to make the chain of sequences as efficient as possible.;;;;;;;;;;;;;x;
sharp_n_roberts_power_loom;Sharp & Roberts’ Power Loom;;;;;;;;;;;;;x;
sharp_n_roberts_power_loom_desc;This was one of the first mechanised power looms and it revolutionized production. From now on the textile industry was no longer considered a handicraft.;;;;;;;;;;;;;x;
ship_artillery_making;Ship Artillery Production;;;;;;;;;;;;;x;
ship_artillery_making_desc;The massive cannons required on warships ultimately led to more improvements in artillery production overall.;;;;;;;;;;;;;x;
ship_cannon_building;Ship Cannon Building;;;;;;;;;;;;;x;
ship_cannon_building_desc;As naval weaponry became larger and larger, so did its means of production.;;;;;;;;;;;;;x;
shoe_factories;Shoe Factories;;;;;;;;;;;;;x;
shoe_factories_desc;Description goes here.;;;;;;;;;;;;;x;
shrinkage_stoping;Shrinkage Stoping;;;;;;;;;;;;;x;
shrinkage_stoping_desc;Shrinkage stoping is a mining method used for steeply dipping, narrower ore bodies with self-supporting walls and ore. It is an overhand mining method that relies on broken ore being left in the stope to be used as the ‘working floor’ and to support the walls. During the mining cycle, only 30 – 35% of the ore blasted is extracted being equivalent to the swell factor of in-situ ore to broken. When mining is complete to the next upper horizon, the ore is extracted. Although it is not necessary to fill the resulting voids, they are commonly filled with waste rock from development. Level intervals seldom exceed 40 meters due to uneven muck draw. Recoverable pillars are left at each level.;;;;;;;;;;;;;x;
sidney_webb;Sidney Webb;;;;;;;;;;;;;x;
sidney_webb_desc;Webb developed socialist ideas while at university and in 1885 he joined the Fabian Society. The society believed that capitalism had created an unjust and inefficient society. The members agreed that the ultimate aim of the group should be to reconstruct ‘society in accordance with the highest moral possibilities’. The Fabian Society was a ‘fact-finding and fact-dispensing body’ and it produced a series of pamphlets on a wide variety of different social issues. Many of these were written by Sidney Webb including ‘Facts for Socialists’ (1887), ‘Facts for Londoners’ (1888) and ‘The Eight Hour Day’ (1891). Webb also wrote ‘A Plan on Campaign for Labour’ with George Bernard Shaw. Webb later became an important social-democratic figure with influence in the international worker organizations.;;;;;;;;;;;;;x;
siege_doctrine;Siege Doctrine;;;;;;;;;;;;;x;
siege_doctrine_desc;Methods of improving fortifications have improved rapidly since the days of castles and forts, thus the way we lay siege must also change.;;;;;;;;;;;;;x;
signal_detachments;Signal Detachments;;;;;;;;;;;;;x;
signal_detachments_desc;At this point separate signal detachments were added to divisions and up vastly increasing their communication.;;;;;;;;;;;;;x;
silk_waste_spinning;Silk Waste Spinning;;;;;;;;;;;;;x;
silk_waste_spinning_desc;Description goes here.;;;;;;;;;;;;;x;
silver_standard;Silver Standard;;;;;;;;;;;;;x;
silver_standard_desc;This meant a currency system based on silver. Money was cheaper to produce by the government which meant that it was rarely any lack of money in the country. The problem was though that the silver prices had a tendency to be dominated by gold prices which meant that foreign trade was often suffering.;;;;;;;;;;;;;x;
small_arms_production;Small Arms Production;;;;;;;;;;;;;x;
small_arms_production_desc;With the inventions of breech loaded rifles, mechanised rifle drilling, semi-automatics, and other technical improvements in weapons design, the industrial output of small arms was vastly increased during the 19th century.;;;;;;;;;;;;;x;
small_scale_riflemaking;Small Scale Rifle-Smithing;;;;;;;;;;;;;x;
small_scale_riflemaking_desc;Expanding on our experience in matters of war we can improve output in making arms.;;;;;;;;;;;;;x;
social_anthropology;Social Anthropology;;;;;;;;;;;;;x;
social_anthropology_desc;Social anthropology is the social science that studies the origins and social relationships of human beings.;;;;;;;;;;;;;x;
social_conscience;Social Conscience;;;;;;;;;;;;;x;
social_conscience_desc;Social conscience is motivation deriving logically from ethical or moral principles that govern a society as well as individuals’ thoughts and actions.;;;;;;;;;;;;;x;
social_darwinism;Social Darwinism;;;;;;;;;;;;;x;
social_darwinism_desc;Social Darwinism is a theory in sociology that says that individuals or groups achieve advantage over others as the result of genetic or biological superiority.;;;;;;;;;;;;;x;
social_democracy;Social Democracy;;;;;;;;;;;;;x;
social_democracy_desc;Description goes here.;;;;;;;;;;;;;x;
social_justice;Social Justice;;;;;;;;;;;;;x;
social_justice_desc;Social justice is about preventing human rights abuses and ensuring adherence to international law.;;;;;;;;;;;;;x;
social_psychology;Social Psychology;;;;;;;;;;;;;x;
social_psychology_desc;Social psychology is the scientific study of how we think about, influence and relate to one another.;;;;;;;;;;;;;x;
socialist_realism;Socialist Realism;;;;;;;;;;;;;x;
socialist_realism_desc;The growing split between elite and popular forms of cultural production in the early twentieth century would merge with the rise of new anti-liberal political ideologies to result in a backlash against the cultural avant-garde by the growing power of the State in the name of ‘the people’. In both fascist and communist regimes, a new artistic ethos would develop that encouraged production that the masses could not only understand but encourage the installation of the values that these regimes wished to instil upon the societies they governed. For the cultural elite, a stark choice was offered, either accept the limits of creativity imposed by the State in one’s work or face the retribution of the State for challenging its authority. In communist regimes this new artistic ethos came to be known as Socialist Realism, but fascist regimes had their own analogous stylistic ethos which was imposed from above.;;;;;;;;;;;;;x;
societal_status;Societal Status;;;;;;;;;;;;;x;
societal_status_desc;At this time the professionalization of the officer corps and the fact the majority of it consisted of middle-class men rather than gentry increased its societal status.;;;;;;;;;;;;;x;
sociology;Sociology;;;;;;;;;;;;;x;
sociology_desc;Sociology is the science of society, social institutions and social relationship. It attempts to recreate the effect of certain actions on societies.;;;;;;;;;;;;;x;
soren_kierkegaard;Søren Kierkegaard;;;;;;;;;;;;;x;
soren_kierkegaard_desc;Søren Kierkegaard was a Danish philosopher, theologian and religious author interested in human psychology. He strongly criticized many modern philosophers and the Christianity of the State Church versus the Free Church. Much of his philosophical work deals with the issues of how one lives as a ‘single individual’, giving priority to concrete human reality over abstract thinking, and highlighting the importance of personal choice and commitment.;;;;;;;;;;;;;x;
spearhead_doctrine;Spearhead Doctrine;;;;;;;;;;;;;x;
spearhead_doctrine_desc;The increasing mobility of our armed forces means the development of a ‘spearhead’ manoeuvre which allows us to thrust our forces past the enemy’s front lines, allowing them to flank and surround enemy forces before they’re even aware what’s happened. This is the future of armed combat.;;;;;;;;;;;;;x;
speedy_maneuvering_tactic;Speedy Manoeuvring Tactic;;;;;;;;;;;;;x;
speedy_maneuvering_tactic_desc;This tactic meant using speed to manoeuvre into firing position at a point where the enemy hard time to hit the ship, and also to make a breaking manoeuvre at an optimal time.;;;;;;;;;;;;;x;
spinning_jenny;Spinning Jenny;;;;;;;;;;;;;x;
spinning_jenny_desc;The spinning jenny is a multi-tool spinning frame. The device reduced the amount of work needed to produce yarn, with a worker able to work eight or more spools at once. It advanced the efficiency of the textile industry a great deal, and was one of the driving forces behind the Industrial Revolution in many textile-based countries.;;;;;;;;;;;;;x;
spirit_of_freedom;The Spirit of Freedom;;;;;;;;;;;;;x;
spirit_of_freedom_desc;For some cultures, the notion of democracy and individual freedom is rooted in their very psyche.;;;;;;;;;;;;;x;
square_set_timbering;Square-Set Timbering;;;;;;;;;;;;;x;
square_set_timbering_desc;Square-set timbering is a system invented by a German named Philip Deidesheimer that uses heavy timber ‘cubes’ as supports for underground mining tunnels and shafts, that enabled skilled miners to open three-dimensional cavities of any size. In large openings, the cubes can be filled with waste rock, creating a solid pillar of wood and rock from floor to roof (‘back’ in miner’s terminology). The system, which was inspired by the structure of honeycombs, enabled mining of the large silver orebodies of the Comstock Lode, which were in very weak rock—in miner’s terms, ‘heavy ground’. Deidesheimer refused to patent the innovation, which was easily the most important mining innovation of 1860.;;;;;;;;;;;;;x;
stables;Stables;;;;;;;;;;;;;x;
stables_desc;Description goes here.;;;;;;;;;;;;;x;
staff_command_support;Staff Command Support;;;;;;;;;;;;;x;
staff_command_support_desc;The introduction of working staffs at lower echelon units was a spin off from having an effective and functional General Staff. Soon all units had staffs that supported their leaders.;;;;;;;;;;;;;x;
stainless_steel;Stainless Steel;;;;;;;;;;;;;x;
stainless_steel_desc;The new metals discovered by using electric furnace included chromium. Chromium mixed in steel forms a protective layer of chromium oxide on the surface of the steel protecting it from corrosion. A lot more scratching was required to enable rusting compared to painted normal steel. Stainless steel was soon used in most tools, pieces of equipment and weaponry.;;;;;;;;;;;;;x;
standard_muzzle_loaded_rifle_armament;Caplock Rifle Armament;;;;;;;;;;;;;x;
standard_muzzle_loaded_rifle_armament_desc;Description goes here.;;;;;;;;;;;;;x;
standard_raider_group_doctrine;Standard Raider Group Doctrine;;;;;;;;;;;;;x;
standard_raider_group_doctrine_desc;This doctrine enabled groups of ships to hunt and destroy in the sea-lanes.;;;;;;;;;;;;;x;
stanley_jevons;Stanley Jevons;;;;;;;;;;;;;x;
stanley_jevons_desc;The impact of Jevons on economics can hardly be exaggerated. As the father of Neoclassical economics, his legacy is secure. However, in some ways, he stopped short of the mark. Jevons could have gone further by connecting his insights in pure exchange into a wider theory incorporating production, capital, money and the business cycle in a more systematic and consistent manner that would have knocked the Ricardian School completely out of the picture. Had he not died so young, Jevons might yet have done so, but the next economics treatise he was working on (published posthumously in 1905), did not really seem to go in that ambitious direction. As such, by the time of his death, the Marginalist Revolution was still in its insurrectionist phase. It was still a tentative proposition rather than a firmly-set and integrated system, a scientific hypothesis but not quite yet a science. It should be noted that Jevons made maybe as much for the subject of Logics as for economics, which is quite a feat.;;;;;;;;;;;;;x;
state_bond_monetary_mechanism;State Bond Monetary Mechanism;;;;;;;;;;;;;x;
state_bond_monetary_mechanism_desc;By a regulating a sound state bond system the government could lend money internally and get control of currency flows. This was one important measure to get a stable monetary system.;;;;;;;;;;;;;x;
state_education;State Education;;;;;;;;;;;;;x;
state_education_desc;A number of state-run educational facilities have appeared, increasing not only our ability to educate the people but also increasing the number of loyal citizens in the next generation.;;;;;;;;;;;;;x;
steam_auxiliaries;Steam Auxiliaries;;;;;;;;;;;;;x;
steam_auxiliaries_desc;Description goes here.;;;;;;;;;;;;;x;
steam_powered_silk_reels;Steam-Powered Silk Reels;;;;;;;;;;;;;x;
steam_powered_silk_reels_desc;Silk reeling is the process by which a number of cocoons baves are reeled together to produce a single thread. This is achieved by unwinding filaments collectively from a group of cooked cocoons at one end in a warm water bath and winding the resultant thread onto a fast-moving reel. By mechanizing the process, we could increase our silk-reeling efficiency.;;;;;;;;;;;;;x;
steam_shovel;Steam Shovel;;;;;;;;;;;;;x;
steam_shovel_desc;Description goes here.;;;;;;;;;;;;;x;
steamer_automatic_construction_plants;Steamer Automatic Construction Plants;;;;;;;;;;;;;x;
steamer_automatic_construction_plants_desc;These huge plants had movable machines that travelled between each dock adding its part to the hull of the future steamer.;;;;;;;;;;;;;x;
steamer_shipyard_construction;Steamer Shipyards;;;;;;;;;;;;;x;
steamer_shipyard_construction_desc;Building steam ships is no easy task, thus we need to first design a shipyard of the appropriate size to begin construction.;;;;;;;;;;;;;x;
steamer_shipyards;Steamer Shipyards;;;;;;;;;;;;;x;
steamer_shipyards_desc;Description goes here.;;;;;;;;;;;;;x;
steamer_transports;Steam Transports;;;;;;;;;;;;;x;
steamer_transports_desc;Steamer transports are the replacement for clipper transports. They replaced the traditional sails with steam propulsion and therefore had much greater speed and reliability.;;;;;;;;;;;;;x;
steel_alloys;Steel Alloys;;;;;;;;;;;;;x;
steel_alloys_desc;This meant adding small amounts of other metals to the iron during the steel-making process. The effect was that it was now possible to tailor the attributes of the metal and make different kind of steel for different kinds of uses.;;;;;;;;;;;;;x;
steelworks;Steelworks;;;;;;;;;;;;;x;
steelworks_desc;A refinery capable of mass-producing quality steel is one of the most expensive and important abilities for a nation seeking to truly industrialize.;;;;;;;;;;;;;x;
stiff_plastic_brickmaking_machine;Stiff-Plastic Brickmaking Machine;;;;;;;;;;;;;x;
stiff_plastic_brickmaking_machine_desc;In the machines used in the stiff-plastic process the previously powdered and screened clay is mixed into a stiff-plastic, granular material, which is afterwards compressed into a stiff paste. The mixing may be made in a trough-mixer or in a pug-mill. The shaping of bricks by the stiff-plastic process take places in two parts: the clot or roughly shaped brick which is made by mechanically forcing the stiff paste into a mould and the brick which is made by pressing the clot.;;;;;;;;;;;;;x;
stock_exchanges;Stock Exchanges;;;;;;;;;;;;;x;
stock_exchanges_desc;Description goes here.;;;;;;;;;;;;;x;
strategic_destruction_doctrine;Strategic Destruction Doctrine;;;;;;;;;;;;;x;
strategic_destruction_doctrine_desc;Strategic destruction called for airpower to focus on the bombing of enemy cities and factories, in order to not only destroy the enemy’s ability to produce the weaponry of war, but also to break the will of the enemy populace, thus leading to increased pressure on the enemy government to surrender.;;;;;;;;;;;;;x;
submarines;Submarines;;;;;;;;;;;;;x;
submarines_desc;Description goes here.;;;;;;;;;;;;;x;
sugar_refineries;Sugar Refineries;;;;;;;;;;;;;x;
sugar_refineries_desc;Description goes here.;;;;;;;;;;;;;x;
sunday_schools;Sunday Schools;;;;;;;;;;;;;x;
sunday_schools_desc;The involvement of religious institutions in education, in particular the weekly ‘Sunday School’ employed by some churches to educate children on religious matters, has increased the country’s early education efficiency.;;;;;;;;;;;;;x;
superior_firepower_doctrine;Superior Firepower Doctrine;;;;;;;;;;;;;x;
superior_firepower_doctrine_desc;As our weapons continue to advance in strength and the ability to inflict damage, so too must our ability to take those changes into account. We must develop new doctrines of warfare to compensate not only for our superior firepower, but for that of other nations.;;;;;;;;;;;;;x;
superior_mobility_doctrine;Superior Mobility Doctrine;;;;;;;;;;;;;x;
superior_mobility_doctrine_desc;No longer are armies reliant on horses to provide greater mobility. The invention of tanks and motorized infantry means an army’s ability to outflank the enemy has greatly increased. Warfare is about to be changed forever.;;;;;;;;;;;;;x;
surrealism;Surrealism;;;;;;;;;;;;;x;
surrealism_desc;Evolving from the iconoclasm of the Dada movement, Surrealism sought via its works to engage the public into a voyage of discovery of the inner workings of the mind, where they felt true reality lay in a world increasingly corrupted by incessant materialism and the horrors of modern warfare. Though the term was coined by Andre Breton, its most famous proponent within the world of painting would be the flamboyant Salvador Dali.;;;;;;;;;;;;;x;
synchronized_heavy_support;Synchronized Heavy Support;;;;;;;;;;;;;x;
synchronized_heavy_support_desc;At this point artillery and divisional pieces trained to move the barrage for more flexible battlefield movement of the infantry’, but also to optimize the fire and create ‘killing zones’.;;;;;;;;;;;;;x;
synthetic_cement;Synthetic Cement;;;;;;;;;;;;;x;
synthetic_cement_desc;‘Natural’ cement, namely cement that does not use chemical processes to make the result more durable, began to fall out of use with the production of modern concrete. A variety of synthetic brands has developed and has resulted in a burgeoning construction industry.;;;;;;;;;;;;;x;
synthetic_dye;Synthetic Dye;;;;;;;;;;;;;x;
synthetic_dye_desc;This incorporated a chemical process that created different types of dye in a synthetic way. It revolutionized the colouring of fabric and terminated the production of agricultural dye which became too expensive to produce.;;;;;;;;;;;;;x;
synthetic_rubber;Synthetic Rubber;;;;;;;;;;;;;x;
synthetic_rubber_desc;Description goes here.;;;;;;;;;;;;;x;
t_air_superiority;Air Superiority;;;;;;;;;;;;;x;
t_air_superiority_desc;With the advent of aircraft, it was not long until the question arose of how they could be used in wartime. At first their primary use was for reconnaissance, but soon thereafter aircraft began to be used to bomb military targets, and to shoot down other aircraft. New ideas and concept had to thus be evolved in order to best utilize this new military weapon.;;;;;;;;;;;;;x;
tank_experiments;Tank Experiments;;;;;;;;;;;;;x;
tank_experiments_desc;The first tank, sometimes called barrel, was blessed with mixed success due to the unreliability of these first steel monsters. However, when they worked, they could open up the front wherever they went.;;;;;;;;;;;;;x;
tank_exploits;Tank Exploits;;;;;;;;;;;;;x;
tank_exploits_desc;At this point tanks are more reliable and used in smaller units to break holes in the line where stormtroopers and regular infantry could pour in and fight the enemy.;;;;;;;;;;;;;x;
tankette;Tankette;;;;;;;;;;;;;x;
tankette_desc;Experience in the Great War showed the value and usefulness of tanks. However, those that saw action tended to be a bit unwieldy in rough terrain, and not very mobile. Tankettes were the first in a long line of developments in tank technology, that allowed for greater speeds and better manoeuvrability.;;;;;;;;;;;;;x;
target_hit_profile_analysis;Target Hit Profile Analysis;;;;;;;;;;;;;x;
target_hit_profile_analysis_desc;This was an analysis of the attributes of the enemy target to see where to hit and with what type of ammunition to get the best effect.;;;;;;;;;;;;;x;
telegraph_coordination;Telegraph Coordination;;;;;;;;;;;;;x;
telegraph_coordination_desc;By coordinating units by communicating and sending orders by telegraph the operational speed of units and decision-making increased vastly.;;;;;;;;;;;;;x;
telephone_switchboard;Telephone Switchboard;;;;;;;;;;;;;x;
telephone_switchboard_desc;The telephone switchboard is a system of electrical components used to connect telephone calls. The first telephone switchboard was invented by Hungarian Tivadar Puskás in 1877 while working for Thomas Edison. Primitive Telephone exchanges were in place for commercial applications by 1881 in the eastern US and western Europe. Telephone exchanges consisted of hundreds of ‘plug boards’ where a staff of operators manually ‘plugged in’ calls to route them. Almon Brown Strowger patented the first stepping switch in 1891, which led to automated telephone switching.;;;;;;;;;;;;;x;
terrorism;Terrorism;;;;;;;;;;;;;x;
terrorism_desc;By the use of random violence, the public would get to know the evil face of the police state and its blind justice swinging back at the innocents.;;;;;;;;;;;;;x;
test_eic;—;;;;;;;;;;;;;x;
test_eic_desc;Description goes here.;;;;;;;;;;;;;x;
test_irregular;Irregulars;;;;;;;;;;;;;x;
test_irregular_desc;Description goes here.;;;;;;;;;;;;;x;
test_navy;—;;;;;;;;;;;;;x;
test_navy_desc;Description goes here.;;;;;;;;;;;;;x;
tetrode;Tetrode;;;;;;;;;;;;;x;
tetrode_desc;A tetrode is an electronic device having four active electrodes. The term most commonly applies to a two-grid vacuum tube. It has the three electrodes of a triode and an additional screen grid which significantly changes its behaviour.;;;;;;;;;;;;;x;
textile_mills;Textile Mills;;;;;;;;;;;;;x;
textile_mills_desc;The production of factories able to produce large amounts of cotton-based fabric is the key to meeting the huge demand.;;;;;;;;;;;;;x;
th_huxley;Thomas Henry Huxley;;;;;;;;;;;;;x;
th_huxley_desc;Description goes here.;;;;;;;;;;;;;x;
the_classless_society;The Classless Society;;;;;;;;;;;;;x;
the_classless_society_desc;Description goes here.;;;;;;;;;;;;;x;
the_dark_continent;The Dark Continent;;;;;;;;;;;;;x;
the_dark_continent_desc;A common name for Africa prior to its exploration, ‘the Dark Continent’ referred to the deep interior where few men had ever seen much less knew anything about. These deep jungles and desolate wastes were a no-man’s-land, populated primarily by natives who had little contact with civilization. With the increase of exploration brought on by colonialism, suddenly the ability to colonize the areas previously denied us has become possible.;;;;;;;;;;;;;x;
the_decline_of_the_west_and_the_lost_generation;The Decline of the West and the Lost Generation;;;;;;;;;;;;;x;
the_decline_of_the_west_and_the_lost_generation_desc;The combination of the dramatic social, economic and political transformations undertaken in the nineteenth century with the rise of industry and the devastation produced by mass warfare in the industrial age created a crisis of confidence among many intellectuals that the whole structure of society was under siege and in danger of complete collapse. Oswald Spengler began work on ‘The Decline Of The West’ in 1911 as the challenges of new social, political and economic forces were shaking advanced industrial societies to their cores, with Spengler concluding that what these societies were experiencing was part of the natural cycle of civilizations that rise, have a period of brilliance, and eventually decline and collapse—a direct challenge to the Victorian idea that modern industrial society could continually be improved as a result of humanity’s rational abilities. Coined by American author Gertrude Stein, ‘The Lost Generation’ captured the sense of loss and emptiness that many veterans of Great War felt after surviving the carnage of the battlefields and questioning the values and beliefs that had encouraged their nations to participate in the conflicts in the first place. These themes of decline and loss that Spengler and Woolf developed would dominate the cultural landscape in the early twentieth century.;;;;;;;;;;;;;x;
the_doctrine_of_fascism;The Doctrine of Fascism;;;;;;;;;;;;;x;
the_doctrine_of_fascism_desc;The spread of revolutionary Communism in the early twentieth century as a potential alternative model to Liberal Capitalism as the basis of the organization of society would lead to the development of new models on the political Right that sought to offer a third alternative that would replace the weaknesses inherent in Liberal Capitalist systems without promoting a social revolution that would dispossess the power and status of the upper and middle classes. By the early 1920s such a model would crystallize in the evolution of Fascism. Although less rigorously defined in terms of ideological content than Communism, Fascism at its base called for the reorganization of The State for the benefit of The Nation as a whole, so that all who are defined as members of the national community, regardless of socioeconomic class, receive the benefits of modern industrial society. This would be achieved by subsuming the desires and concerns of the individual to the needs of the Nation under the leadership of a single party that would govern according to the needs of the Nation as a whole and prepare the Nation to compete successfully with other nations for power and influence in the world. Fully elaborated in the writings of the Italian Giovanni Gentile in the early 1930s, Fascism as an alternative to both Liberal Capitalism and Communism would grow rapidly in the early twentieth century.;;;;;;;;;;;;;x;
the_iron_horse;The Iron Horse;;;;;;;;;;;;;x;
the_iron_horse_desc;The term ‘Iron Horse’ was used admiringly when comparing early road and railroad traction engines performance to slower, less powerful horse powered tramways. The Iron Horse term became widely popularized and found frequent use in the century and a half following the competition won by George Stephenson’s Rocket in innumerable newsprint articles as well as in various novels.;;;;;;;;;;;;;x;
the_leadership_principle;The Leadership Principle;;;;;;;;;;;;;x;
the_leadership_principle_desc;Description goes here.;;;;;;;;;;;;;x;
the_nancy_school;The Nancy School;;;;;;;;;;;;;x;
the_nancy_school_desc;The Nancy School was an early French suggestion-centred school of psychotherapy founded by Ambroise-Auguste Liébeault. Whilst its work centred on the application of what they termed ‘suggestive therapeutics’, they also maintained that hypnosis significantly amplified the efficacy of the suggestions so offered.;;;;;;;;;;;;;x;
the_one_party_state;The One Party State;;;;;;;;;;;;;x;
the_one_party_state_desc;Description goes here.;;;;;;;;;;;;;x;
the_periodic_table;The Periodic Table;;;;;;;;;;;;;x;
the_periodic_table_desc;The periodic table of the chemical elements is a tabular display of the chemical elements. Although precursors to this table exist, its invention is generally credited to Russian chemist Dmitri Mendeleev, who intended the table to illustrate recurring trends in properties of the elements.;;;;;;;;;;;;;x;
the_police_state;The Police State;;;;;;;;;;;;;x;
the_police_state_desc;Why is it you only see a policeman when you don’t need one?;;;;;;;;;;;;;x;
the_revolt_of_the_masses;The Revolt of the Masses;;;;;;;;;;;;;x;
the_revolt_of_the_masses_desc;The move towards the establishment of universal suffrage as the basis for determining the balance of political power in society led to an increased sense of hope that with democracy the issues and concerns of The People would finally be addressed. The resulting factionalism caused by the growth of political parties in wake of universal suffrage soon exposed the limitations of liberal democracy as a system for the arbitration of power in society (especially in times of social, economic or political crisis) and led to a great deal of disenchantment with the ideals of democracy as the best system of governance and a search for potential alternatives to more effectively achieve the promises of a better life for all. Written in 1930 by the Spanish intellectual Jose Ortega y Gasset, ‘The Revolt Of The Masses’ warns of the potential threat to the ideal of liberal democracy in its current limitations and the potential for the masses to overwhelm the political system and replace it with alternatives that in the end would destroy the basic principles of classic liberal democracy unless liberal democracy was able to reform itself to meet the challenges produced by mass politics.;;;;;;;;;;;;;x;
the_talkies;The Talkies;;;;;;;;;;;;;x;
the_talkies_desc;The development of the cinema in the late nineteenth and early twentieth century would result in the creation of a new mass cultural activity that would soon become one of the hallmarks of the era. The power and influence of the cinema would be further enhanced when in the 1920s technological improvements allowed for the ability of sounds to be synchronized with the moving images so that not just the visual representation of a scene could be represented on screen, but its aural component as well. ‘The Jazz Singer,’ released in the United States in 1927, was the first sound motion picture, and within half a decade the silent movie had become a relic of the past, and a new, powerful medium had entered the public sphere, forever changing not only popular culture, but the nature of politics and international relations as well.;;;;;;;;;;;;;x;
the_white_mans_burden;The White Man’s Burden;;;;;;;;;;;;;x;
the_white_mans_burden_desc;Description goes here.;;;;;;;;;;;;;x;
thomas_brown;Thomas Brown;;;;;;;;;;;;;x;
thomas_brown_desc;Thomas Brown was an associationist of the Scottish School, he added a secondary set of laws to complete the associationist philosophy. He built upon earlier work by broadening associationism to consider it as an active process of an active mind. This active process considered the effects of other associations, temperament and state of mind of the individual, the state of health of the body, as well as the circumstances of the moment.;;;;;;;;;;;;;x;
thomas_jefferson;Thomas Jefferson;;;;;;;;;;;;;x;
thomas_jefferson_desc;Description goes here.;;;;;;;;;;;;;x;
thomas_robert_malthus;Thomas Robert Malthus;;;;;;;;;;;;;x;
thomas_robert_malthus_desc;Thomas Robert Malthus was a British scholar, influential in political economy and demography. Malthus popularised the economic theory of rent.;;;;;;;;;;;;;x;
thomas_steel;Thomas Steel;;;;;;;;;;;;;x;
thomas_steel_desc;This method not only clean iron during the process of making it into steel, but it also allowed for the use of iron that earlier had been unusable because its low grade.;;;;;;;;;;;;;x;
thorstein_veblen;Thorstein Veblen;;;;;;;;;;;;;x;
thorstein_veblen_desc;Thorstein Veblen is to economics what Jonathan Swift is to English literature: a master of the art of satire. Is essential to effective satire that its message be ambiguous: the reader should never be sure whether the author is absolutely serious or just pulling his or her leg That quality is certainly present in Swift’s Gulliver’s Travels and it is also present in Veblen’s Theory of the Leisure Class, The Instinct of Workmanship, Imperial Germany and the Industrial Revolution, The Higher Learning in America, Absentee Ownership, and his many essays. In fact, it is there in everything he wrote except The Theory of Business Enterprise, which is as near as he ever came to write a conventional academic book. No matter which of these books we open, we find the idea that life in a modern industrial community is the result of a polar conflict between ‘pecuniary employments’ and ‘industrial employments’, between ‘business enterprise’ and ‘the machine process’, between ‘vendibility’ and ‘serviceability’—in short, between making money and making goods. There is a class struggle under capitalism, not between the bourgeoisie and the proletariat, but between businessmen and engineers. Pecuniary habits of thought unite bankers, brokers, lawyers and managers in a defence of private acquisition.;;;;;;;;;;;;;x;
time_clock;Time Clock;;;;;;;;;;;;;x;
time_clock_desc;By setting up regulated workhours the efficiency of the production increased. Workers could now work in shifts which further increased it. Though with the new regulation of workhours labourers left the old lifecycle of the farmers being awake from sunrise to sunset and it effected social life and increased tempo and stress.;;;;;;;;;;;;;x;
time_studies;Time Studies;;;;;;;;;;;;;x;
time_studies_desc;This meant checking how much time each task too for different workers and then analysing how work could be speed up, either by changing the way a specific task was done or by moving tasks around in the sequence.;;;;;;;;;;;;;x;
tinned_fruit;Tinned Fruit;;;;;;;;;;;;;x;
tinned_fruit_desc;Description goes here.;;;;;;;;;;;;;x;
torpedo_attacks;Torpedo Attacks;;;;;;;;;;;;;x;
torpedo_attacks_desc;The torpedo is a self-propelled weapon with an explosive warhead, launched above or below the water surface, propelled underwater towards a target, and designed to detonate either on contact with its target or in proximity to it. Launched from a small ship, it can be deadly to even the largest warships.;;;;;;;;;;;;;x;
torpedo_boats;Torpedo Boats;;;;;;;;;;;;;x;
torpedo_boats_desc;Torpedo boats are cheap and numerous. They are equipped with Torpedoes to attack bigger ships like cruisers and battleships.;;;;;;;;;;;;;x;
torpedo_gyroscope;Torpedo Gyroscope;;;;;;;;;;;;;x;
