CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;
torching_of_the_summer_palace_title;Burn The Summer Palace!;Brûlez le Palais d'été !;Brennt den Sommerpalast nieder!;;;;;;;;;;;x
total_war_in_chiapas_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_chiapas_title;Total War in Chiapas;;;;;;;;;;;;;x
total_war_in_kashgaria_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_kashgaria_title;Total War in Kashgaria;;;;;;;;;;;;;x
total_war_in_mexico_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_mexico_title;Total War in Mexico;;;;;;;;;;;;;x
total_war_in_oaxaca_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_oaxaca_title;Total War in Oaxaca;;;;;;;;;;;;;x
total_war_in_peking_desc;The Taiping Rebellion threatens the dynasty and, indeed, the entire Empire. We must call on all our citizens to rise up and fight against these Christian infidels!;;;;;;;;;;;;;x
total_war_in_peking_title;Total War in Peking;;;;;;;;;;;;;x
total_war_in_rio_grande_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_rio_grande_sul_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_rio_grande_sul_title;Total War in Rio Grande do Sul;;;;;;;;;;;;;x
total_war_in_rio_grande_title;Total War in Rio Grande;;;;;;;;;;;;;x
total_war_in_satsuma_desc;The rebellion for all that is honourable and traditional in Japan is now upon us. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_satsuma_title;Total War in Satsuma;;;;;;;;;;;;;x
total_war_in_tabasco_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_tabasco_title;Total War in Tabasco;;;;;;;;;;;;;x
total_war_in_taiping_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_taiping_title;Total War in Taiping;;;;;;;;;;;;;x
total_war_in_yucatan_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_yucatan_title;Total War in Yucatan;;;;;;;;;;;;;x
total_war_in_yunnan_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_yunnan_title;Total War in Yunnan;;;;;;;;;;;;;x
total_war_in_zacatecas_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;x
total_war_in_zacatecas_title;Total War in Zacatecas;;;;;;;;;;;;;x
tratado_hay_herbert_title;Hay–Herbert Treaty;;;;;;;;;;;;;x
tratado_hay_herbert_desc;Before the discovery of gold in the Yukon, the exact location of the border between Alaska and Columbia had not been worth the expense of surveying in this remote area. Now, a dispute has arisen between $COUNTRY$ and our neighbour over control of the panhandle and access to the sea through the Dixon Entrance, all of which stems from vague language in the Anglo-Russian Convention of 1825, the 1839 RAC–HBC Agreement, and the subsequent purchase of Alaska, and the weakness of the maps which accompanied these agreements.;;;;;;;;;;;;;x
trail_of_tears_desc;The ‘Trail of Tears’ is the English rendition of the Cherokee name for the forced relocation of the greater Cherokee nation from its homelands in the south-eastern United States—Georgia, Tennessee, Alabama, etc.—to the newly established Indian territories in Oklahoma. By the Indian Removal Act of 1830, enacting this decision lies within our prerogative.;;Der Pfad der Tränen ist die Übersetzung des Cherokee-Ausdrucks für die erzwungene Umsiedlung der Cherokee-Nation aus ihrem Heimatland in den südöstlichen USA—Georgia, Tennessee, Alabama, etc.—in die neu erstellten Indianerterritorien in Oklahoma. Gemäß dem Indian Removal Act von 1830 ist die Ausführung dieser Entscheidung unser Recht.;;;;;;;;;;;x
trail_of_tears_title;The Trail of Tears;La Piste des Larmes;Der Pfad der Tränen;;;;;;;;;;;x
transvana_treaty_force_HUN_desc;Although initial negotiations over a treaty on Transylvania failed, we are in a position to force Hungary and Romania to abide by our benevolent border proposal on territorial claims in the region. Hungary will be given Transylvania as originally proposed.;;;;;;;;;;;;;x
transvana_treaty_force_HUN_title;Enforce Transylvania Treaty;;;;;;;;;;;;;x
transvana_treaty_force_ROM_desc;Although initial negotiations over a treaty on Transylvania failed, we are in a position to force Hungary and Romania to abide by our benevolent border proposal on territorial claims in the region. Romania will be given Transylvania as originally proposed.;;;;;;;;;;;;;x
transvana_treaty_force_ROM_title;Enforce Transylvania Treaty;;;;;;;;;;;;;x
transvana_treaty_force_partition_desc;Although initial negotiations over a treaty on Transylvania failed, we are in a position to force Hungary and Romania to abide by our benevolent border proposal on territorial claims in the region. Transylvania will be partitioned as originally proposed.;;;;;;;;;;;;;x
transvana_treaty_force_partition_title;Enforce Transylvania Treaty;;;;;;;;;;;;;x
treaty_of_akhal_desc;Years of ineffective rulers have significantly weakened the rulers of Ashkhabad, yet they claim the territories of Turkestan and Transoxiana. The Great Game dictates that we must consolidate our position in Central Asia and to finish consolidating our power in Turkmenia we need the fortresses of Geok Tepe and the city of Ashkhabad. However our diplomatic efforts to solve this have been rejected. This time, we will force them to the negotiating table at gunpoint. We will send a column to the outskirts of Ashkhabad, we will send envoys to let them know we will burn everything from Ashkhabad to their capital unless they accept our demands: the surrender of Geok Tepe, Ashkhabad and renouncing any claims they might have on Turkestan. However, if they refuse our generous offer, this will mean war will break out immediately.;;;;;;;;;;;;;x
treaty_of_akhal_title;The Treaty of Akhal;;;;;;;;;;;;;x
treaty_of_amsterdam_desc;The Dutch have always been a distinctly Germanic people, though annexing everything will sour the relationship between us and the rest of Europe even more. Therefore, we will allow the Netherlands to continue to exist in exile.;;;;;;;;;;;;;x
treaty_of_amsterdam_title;The Treaty of Amsterdam ($YEAR$);;;;;;;;;;;;;x
treaty_of_antwerp_desc;Our hostile actions against the lowlands has greatly upset the balance of power in Europe. In order to not totally isolate ourselves, we will give Wallonia and Metz to France in exchange Dunkerque. How long this agreement is to last remains to be seen.;;;;;;;;;;;;;x
treaty_of_amsterdam_FRA_title;The $YEAR$ Treaty of Amsterdam;;;;;;;;;;;;;x
treaty_of_amsterdam_FRA_desc;After our restoration of order in Belgium it is now time for the Dutch to live up to their part of the agreement. Our diplomats will send a delegation to Amsterdam to request the territories of Wallonia and Luxembourg be handed over to us.;;;;;;;;;;;;;x
treaty_of_amsterdam_PRU_title;The $YEAR$ Treaty of Amsterdam;;;;;;;;;;;;;x
treaty_of_amsterdam_PRU_desc;After our restoration of order in Belgium it is now time for the Dutch to live up to their part of the agreement. Our diplomats will send a delegation to Amsterdam to request the territories of German-Belgium and Luxembourg be handed over to us.;;;;;;;;;;;;;x
treaty_of_bata_desc;While we have historical rights to the Bight of Biafra, other colonial powers are demonstrating a growing interest in the area. The principle of effective occupation means we can lose this whole area, but we can try to strike a deal with another colonizing country to secure a strip of land in Bata.;;;;;;;;;;;;;x
treaty_of_bata_title;Our Claims in the Muni River;;;;;;;;;;;;;x
treaty_of_bogota_desc;Ever since the Brazilian declaration of independence, some our borders in the far north have not been delineated through international treaties. The ownership of several place in the amazon rainforest is not clear and claims proliferate, which can eventually lead to armed conflict. We lack a treaty with the Colombians delineating our borders and, while they are the de facto owners of the Marabitana province, old Portuguese forts and presence of Brazilian laborers looking for rubber in the region entitles us to ownership of the area. The Marabitana fort itself was founded by the Portuguese, though it fell in disrepair. We can send the resident minister Enéas Martins on a special mission to Bogotá, to meet with the Minister of Foreign Affairs, Alfredo Vásquez Cobo, to delineate a treaty with the Colombians that might give us Marabitanas. If they refuse our treaty, we will still have our claims, and we will have to enforce it through war.;;;;;;;;;;;;;x
treaty_of_bogota_title;García Ortiz-Mangabeira Treaty;;;;;;;;;;;;;x
treaty_of_dc_desc;Our armies are victorious and the French have returned all our rightful territories to us, the time has come to end the autonomy of the Western states now that the French menace has been driven from our lands.;;;;;;;;;;;;;x
treaty_of_dc_title;The Treaty of Washington;;;;;;;;;;;;;x
treaty_of_elass_lorraine_desc;While $COUNTRY$ is prepared to battle with France over Elsaß-Lothringen until the end of time, constant war is neither necessary nor beneficial. With a recent cooling in relations between France and Germany, the doves in $CAPITAL$ have proposed border negotiations with France and even suggests seceding Metz. A border treaty would not be popular with the Prussian elements of society, but it might be necessary to preserve peace.;;;;;;;;;;;;;x
treaty_of_elass_lorraine_title;Treaty of Elsaß-Lorraine;;;;;;;;;;;;;x
treaty_of_guadalupe_hidalgo_desc;Should we get a convincing enough victory over the Mexicans, we will be able to force them to the negotiating table in order to discuss their surrendering of all claims to land north of the Rio Grande—in exchange for a fair price, of course.\n\n§RNOTE: The treaty will cost 100,000¤.§W;;;;;;;;;;;;;x
treaty_of_guadalupe_hidalgo_title;Treaty of Guadalupe Hidalgo;;;;;;;;;;;;;x
treaty_of_heligoland_desc;Germany is eager to obtain the island of Heligoland, currently in our possession. To avoid a war, it might be in our best interest to arrange a trade: Heligoland in exchange for one of their colonies.;;;;;;;;;;;;;x
treaty_of_heligoland_title;The Heligoland Treaty;;;;;;;;;;;;;x
treaty_of_krakow_desc;The Germans stood no chance against our might army, now it is our turn to rule over them. We will annex a chunk of Saxony and Brandenburg to serve as a reminder that we are no longer pushovers!;;;;;;;;;;;;;x
treaty_of_krakow_title;Treaty of Kraków ($YEAR$);;;;;;;;;;;;;x
treaty_of_la_paz_desc;Our claim to both Peru and Bolivia is now considered legitimate.;;;;;;;;;;;;;x
treaty_of_la_paz_title;Treaty of La Paz;;;;;;;;;;;;;x
treaty_of_macao_desc;The British have been dealt a heavy defeat, and are willing to accept the complete ban of Opium in China in return for foreign trade resuming in Canton.;;;;;;;;;;;;;x
treaty_of_macao_title;The Treaty of Macao ($YEAR$);;;;;;;;;;;;;x
treaty_of_managua_desc;The Treaty of Managua would finally settle the issue of the long-disputed region of the Mosquito Coast, the treaty would recognize that the Mosquito Kingdom would become an autonomous Miskito reserve. \n\nThe municipal constitution of the reserve, signed on $YEAR$, confirmed George Augustus Frederic II as ruler of the territory and its inhabitants, but only as hereditary chief and not king, a title that, along those of general, admiral and governor, was abolished, and that the hereditary chief would be advised by a council of 41 members elected for a period of eight years. The composition of this council was not limited to Miskito: instead, the first council included a number of Moravian missionaries and its first session started with an oration in this denomination. \n\nIn compensation for his losses, George Augustus Frederic II would be paid 1000¤ yearly.;;;;;;;;;;;;;x
treaty_of_managua_title;The Treaty of Managua ($YEAR$);;;;;;;;;;;;;x
treaty_of_nanking_desc;Using our new influence with the Chinese government, we can force them to the table and extract trade and territory concessions—not the least of which will be the cession of Hong Kong, a valuable port to possess on the southern seas.;;;;;;;;;;;;;x
treaty_of_nanking_title;Treaty of Nanking;;;;;;;;;;;;;x
treaty_of_new_york_desc;The Americans have been beaten. French troops control all key cities on the Eastern Seaboard as well as the American capital, giving the US no choice but to negotiate a treaty with us. We intend to demand the return of Colonial Louisiane, the cession of Maine down to the Kennebec River, and the revocation of any claim to said territories. For fair compensation, we promise the Americans a large sum of money as well as the Anglo-dominated portions of Upper Canada, as well as revoking any claim we have to the Ohio river valley.;;;;;;;;;;;;;x
treaty_of_new_york_title;The Treaty of New York ($YEAR$);;;;;;;;;;;;;x
treaty_of_ouchy_desc;Now that we possess Tripoli, we can take the Turks to the negotiating table and force them to hand over the remainder of Libya in exchange for any other provinces of theirs we hold.;;;;;;;;;;;;;x
treaty_of_ouchy_title;Treaty of Ouchy;;;;;;;;;;;;;x
treaty_of_pargue_desc;With our successful conquest of Bohemia, we now looked at the once Bohemian lands. Though German today, this can be changed in due time. Our conquest of Berlin and Dresden allows us to have the negotiating power to finally retake the last bits of Bohemia.;;;;;;;;;;;;;x
treaty_of_pargue_title;The Treaty of Prague ($YEAR$);;;;;;;;;;;;;x
treaty_of_paris2_desc;Despite early British confidence, they have suffered an immense defeat at the hands of our armies, the French flag flies once again in Quebec and Acadia and British have agreed to secede the whole of British North America to our control. This is a glorious day for the French people!;;;;;;;;;;;;;x
treaty_of_paris2_title;The Treaty of Montreal ($YEAR$);;;;;;;;;;;;;x
treaty_of_paris_1856_desc;With the Russians having failed to assert their authority over the Turks, it is time for the powers of Europe to convene in Paris and settle the matter as best we can.;;;;;;;;;;;;;x
treaty_of_paris_1856_title;Treaty of Paris;;;;;;;;;;;;;x
treaty_of_paris_1898_desc;Spain has no choice but to admit it cannot hold onto its Caribbean and Pacific holdings. If we sit down and enter into peace negotiations with the Spanish government, it is possible they might be willing to end this war and turn over their holdings to us… for a price. Some will see this as the beginnings of American colonialism, but to our government this is simply a recognition of the world power that the United States has become.;;;;;;;;;;;;;x
treaty_of_paris_1898_title;Treaty of Paris ($YEAR$);;;;;;;;;;;;;x
treaty_of_paris_1898_victory_desc;We have been victorious in our war against Spain, and Cuba is now free. The Spanish government should realize it does not have the power to hold onto its North American and Pacific colonies. We should approach them and demand they turn over these colonies to us—for, while it might indicate to some the beginnings of American colonialism, we feel these colonies are best entrusted to the care of a democratic Western power who has the power to hold them.;;;;;;;;;;;;;x
treaty_of_paris_1898_victory_title;Treaty of Paris ($YEAR$);;;;;;;;;;;;;x
treaty_of_paris_anglo_persian_desc;Our forces have shifted the balance of power in central Asia decisively in our favour against Persia, the time has come to enforce our demands upon the Persians.;;;;;;;;;;;;;x
treaty_of_paris_anglo_persian_title;The Treaty of Paris ($YEAR$);;;;;;;;;;;;;x
treaty_of_paris_russia_desc;Now that we have successfully asserted our authority over the Turks, it is time to convene the powers of Europe in Paris and settle the matter as best we can.;;;;;;;;;;;;;x
treaty_of_paris_russia_title;Treaty of Paris;;;;;;;;;;;;;x
treaty_of_paris_desc;Despite early British confidence, British forces were unable to make any gains against France. The British are willing to bring an end to the war by seceding Quebec and Acadia in its entirety, however in return we would recognize British control in the rest of North America.\n\n§RNOTE: This will only give you Quebec and Acadia but NOT all of Canada, this removes the ability to go for French Louisiana.;;;;;;;;;;;;;x
treaty_of_paris_title;The Treaty of Paris ($YEAR$);;;;;;;;;;;;;x
treaty_of_petropolis_desc;Talks to be held in the Brazilian city of Petrópolis and initiated by the $COUNTRY_ADJ$ government aim to end tensions over the region known as Acre, claimed by multiple countries. Since we are the de facto owners of the province, we will be offering other countries monetary compensation, friendship treaties as well as the funding and construction of a railway in their territory in exchange for the peaceful settlement of this border issue. The proper demarcation of borders in the Amazon rainforest will also take place and hopefully this will be the final border issue between the involved parties.;;;;;;;;;;;;;x
treaty_of_petropolis_title;The Treaty of Petrópolis;;;;;;;;;;;;;x
treaty_of_rotterdam_desc;While the Rhineland has been conquered, our high command still fears a German reclamation of that area. In order to safe guard our interest we propose forcing the Germans to remove ALL claims from the Rhine.;;;;;;;;;;;;;x
treaty_of_rotterdam_title;Treaty of Rotterdam;;;;;;;;;;;;;x
treaty_of_shimonoseki_desc;With the Chinese resistance crumbling, we are in a position to gain advantage—namely the island of Formosa and reparations, not to mention proving our own superiority in the conflict.;;;;;;;;;;;;;x
treaty_of_shimonoseki_title;Treaty of Shimonoseki;;;;;;;;;;;;;x
treaty_of_simulambuko_desc;With the colonial powers of Europe having met at the Congo Conference to decide the orderly division of the African continent, pressure is mounting for Portugal to occupy the lands we have lain claim to. Our diplomats have been in close contact with the princes of Cabinda, and with additional urging we should be able to conclude a treaty forcing the Kongolese to surrender our Angolan claims.;;;;;;;;;;;;;x
treaty_of_simulambuko_title;Treaty of Simulambuko;;;;;;;;;;;;;x
treaty_of_tartu_desc;Now that we are free from Russian rule, we should approach the Russian government and discuss the claims to Petsamo and southern Karelia before we end up in a territorial war we cannot hope to win.;;;;;;;;;;;;;x
treaty_of_tartu_title;Treaty of Tartu;;;;;;;;;;;;;x
treaty_of_tientsin_chinese_desc;The Treaty of Tonkin, signed on $YEAR$, officially ended the Sino-French War. Under the conditions of the treaty, French forces were to pull out entirely from French Indochina and the area would once again be placed under Chinese suzerainty. As a reward for his contributions against foreign imperialism, Liu Yongfu would allow to continue his operations in the Tonkin region, with the Qing government’s official recognition.;;;;;;;;;;;;;x
treaty_of_tientsin_chinese_title;The Treaty of Tonkin ($YEAR$);;;;;;;;;;;;;x
treaty_of_tientsin_desc;The Treaty of Tientsin ($YEAR$), is a collective name for several documents signed at Tianjin which brought an end to the Second Opium War. These treaties, counted by the Chinese among the so-called unequal treaties, opened more Chinese ports to foreign trade, permitted foreign legations in the Chinese capital Beijing, allowed Christian missionary activity, and legalized the import of opium.;;;;;;;;;;;;;x
treaty_of_tientsin_france_desc;The Treaty of Tientsin, signed on $YEAR$, officially ended the Sino-French War. The unequal treaty, in ten articles, restated in greater detail the main provisions of the Tientsin Accord, signed between France and China previously. As Article 2 required China to recognise the French protectorate over Annam and Tonkin established by the Treaty of Hue, implicitly abandoning her own claims to suzerainty over Vietnam, the treaty formalised France’s victory in the Sino-French War.;;;;;;;;;;;;;x
treaty_of_tientsin_france_title;The Treaty of Tientsin ($YEAR$);;;;;;;;;;;;;x
treaty_of_tientsin_title;The Treaty of Tientsin ($YEAR$);;;;;;;;;;;;;x
treaty_of_umtata_desc;Now that the war with the Xhosa is done, the time has come to discuss our mutual borders. With our colonists increasingly moving eastward, we may need to incorporate some of their lands into the Cape Colony.;;;;;;;;;;;;;x
treaty_of_umtata_title;Treaty of Umtata;;;;;;;;;;;;;x
treaty_of_vereeniging_desc;The Cape Colony is under our control. Now is the time to sit down with our former colonial masters and work out a peace deal that will see it transferred back into Boer hands.;;;;;;;;;;;;;x
treaty_of_vereeniging_title;Treaty of Vereeniging;;;;;;;;;;;;;x
treaty_of_vienna_desc;The Unification of Greater Germany is at hand, the Austrians have been defeated once and for all and will be integrated into the German Empire as the constituent state of the Kingdom of Austria. \n\nA united Groß-Deutschland will be undoubtedly the strongest power of all Europe, however to placate the other Great Powers, a provision of the Treaty of Vienna shall grant all non-German lands, with the exception of the Lands of the Bohemian Crown shall independence from the former Austrian Empire.;;;;;;;;;;;;;x
treaty_of_vienna_title;The Treaty of Vienna ($YEAR$);;;;;;;;;;;;;x
tsushima_treaty_port_desc;Tsushima island, laying about 50 kilometres of the coast of Korea, is a Japanese island mostly covered by vegetation and sparsely populated. Despite its small size and lack of natural resources, the island is strategically located in the Korean strait and would be an excellent spot for year-round anchorage.;;;;;;;;;;;;;x
tsushima_treaty_port_title;The Tsushima Treaty Port;;;;;;;;;;;;;x
tunisian_colony_desc;Tunisia has been in a bad situation over the last years, on the border of bankruptcy. Their overlords hold on them grows weak and our control over them grows stronger each passing day. It’s time to intervene in their local politics, guarantee that they pay their debts and that they run their country like it should be ran—an efficient colony that we can use.;;;;;;;;;;;;;x
tunisian_colony_title;The $COUNTRY_ADJ$ Protectorate Over Tunisia;;;;;;;;;;;;;x
turkish_tea_desc;Turkish tea, called çay, is an important part of Turkish culture. Offering tea to guests is part of Turkish hospitality though tea is most often consumed in households, shops and mostly kiraathane, which is social congregation of Turkish men. Turkish tea is typically prepared using two stacked kettles called ‘çaydanlik’ specially designed for tea preparation. Water is brought to a boil in the larger lower kettle and then some of the water is used to fill the smaller kettle on top and steep (infuse) several spoons of loose tea leaves, producing a very strong tea. Despite the growing popularity of tea in $COUNTRY$, there are no tea producing provinces in our homeland. Now the microclimate region along the eastern coast of the Black Sea was identified by specialists as an ideal spot to start tea production, which will contribute to the task of fulfilling the growing demand for tea by the $COUNTRY_ADJ$ citizens. However, this knowledge is kept largely a secret by the British and they are bound to be dissatisfied if we start our own tea production.;;;;;;;;;;;;;x
turkish_tea_title;Turkish Tea;;;;;;;;;;;;;x
turks_defy_congress_title;The Ottoman Empire Defies the Congress;;;;;;;;;;;;;x
turks_defy_congress_desc;The Turks have been foolish enough to refuse the mediation of the Great Powers of Europe, we now have a freehand to do as we wish in the Balkans.;;;;;;;;;;;;;x
uganda_plan_desc;His Majesty’s government view with favour the establishment in Uganda of a national home for the Jewish people, and will use their best endeavours to facilitate the achievement of this object…’\n\nSince we exert a significant influence in Uganda, we can issue a declaration expressing our favourable attitude toward the establishment of a national home for the Jewish people there.;;;;;;;;;;;;;x
uganda_plan_title;The Uganda Plan;;;;;;;;;;;;;x
ultimatum_to_portugal_desc;It is in the British government’s best interests to expand our colonies in southern Africa northwards. This will be impossible if the Portuguese complete their dreams of the ‘Pink Map’ by connecting Angola and Mozambique. We must make our demand or face the possibility of surrendering central Africa to other powers.;;;;;;;;;;;;;x
ultimatum_to_portugal_title;Send Ultimatum to Portugal;;;;;;;;;;;;;x
unequal_treaty_DAI_desc;The Vietnamese are in dire straits. They cannot hold out for much longer. Perhaps we should offer them the chance to go to the negotiating table, and end this war between us… on terms very much in our own favour, of course.;;;;;;;;;;;;;x
unequal_treaty_DAI_title;Treaty of Hanoi;;;;;;;;;;;;;x
unified_south_africa_desc;The time has come to put aside our differences with the English settler population in the Cape, all peoples of European descent shall prosper in unity in South Africa!;;;;;;;;;;;;;x
unified_south_africa_title;Proclaim the Union of South Africa;;;;;;;;;;;;;x
union_community_desc;In $YEAR$, the territory of Santo Tomás de Castilla was authorized to be administered 'in perpetuity' by the private Belgian company under the direction of King Leopold I, the 'Compagnie belge de colonisation', to replace the failed Eastern Coast of Central America Commercial and Agricultural Company. The Compagnie was formed with the aim of 'creating agricultural, industrial and commercial establishments in the various states of Central America and other places' and 'to establish commercial relations between these countries and Belgium'.;;;;;;;;;;;;;x
union_community_title;A Belgian Colony in Guatemala?;;;;;;;;;;;;;x
unite_indonesia_desc;We must unite all of the Malay, Javan, Moluccan and Melanesian people of the East Indies under a common banner. Down with the imperialists!;;;;;;;;;;;;;x
unite_indonesia_title;Unite Indonesia;;;;;;;;;;;;;x
unite_la_plata_desc;The nations which were once part of the Viceroyalty of Río de la Plata must be reunited under a single flag once again, the Platinean peoples bound together into a great nation, a power to rule in the New World.;;;;;;;;;;;;;x
unite_la_plata_title;Unite Río de la Plata;;;;;;;;;;;;;x
unite_malaya_desc;We must unite all of the Malay peoples of the East Indies under a common banner. Down with the imperialists!;;;;;;;;;;;;;x
unite_malaya_title;Unite Malaysia;;;;;;;;;;;;;x
unite_moldavia_wallachia_desc;The Principalities of Moldavia and Wallachia must unite under a single flag, and together achieve our destiny as a united Romania!;;;;;;;;;;;;;
unite_moldavia_wallachia_title;Unite Wallachia & Moldavia;;;;;;;;;;;;;
unite_north_yemen_existing_desc;Northern Yemen and the city of Sana'a have always been an integral part of Yemen. Now that they are under our influence, North and South should be united.;;;;;;;;;;;;;x
unite_north_yemen_existing_title;Unite North and South Yemen;;;;;;;;;;;;;x
unite_somalia_desc;We must unite all Somalis under a single, unified flag!;;;;;;;;;;;;;x
unite_somalia_title;Unite Somaliland;;;;;;;;;;;;;x
unite_the_caucasus_desc;The Muslims in the Caucasus have been, historically, a target of the orthodox Russians. Imam Shamil unified our people to fight off the Russians and he succeeded, for a time. If we are to remain in our homelands and fend off the Russian ambitions, we need to unite once again against our common enemy.;;;;;;;;;;;;;
unite_the_caucasus_title;Unite the Caucasus Muslims;;;;;;;;;;;;;
unite_the_daimyos_desc;With the daimyos under our complete dominance, we will be in a position to fully bring them under the government’s control. The divisions maintained by the han system weaken us as a whole—the Shogunate must be strong and united if it is to move forward as a world power.;;;;;;;;;;;;;x
unite_the_daimyos_title;Unite the Daimyos;;;;;;;;;;;;;x
unite_turkestan_desc;Under our nation’s leadership, the Turkmen, Kyrgyz, Tajiks and Uzbeks can at last be united into a single Turkestan. Should this dream ever come to pass, the world shall tremble before our might!;;;;;;;;;;;;;x
unite_turkestan_title;Unite Turkestan;;;;;;;;;;;;;x
unite_with_estonia_desc;Now that we have achieved independence, we can find our proper place as part of the Estonian national state.;;;;;;;;;;;;;x
unite_with_estonia_title;Unite With Estonia;;;;;;;;;;;;;x
unite_with_greece_desc;Our proper place lies with Greece. Long live the Hellenic destiny!;;;;;;;;;;;;;x
unite_with_greece_title;Unite With Greece;;;;;;;;;;;;;x
unite_with_japan_desc;The time has come to reconcile with the Japanese government, and unite our nations for the good of the Japanese destiny.;;;;;;;;;;;;;x
unite_with_japan_title;Unite With Japan;;;;;;;;;;;;;x
unite_with_latvia_desc;Now that we have achieved independence, we can find our proper place as part of the Latvian national state.;;;;;;;;;;;;;x
unite_with_latvia_title;Unite With Latvia;;;;;;;;;;;;;x
unite_with_nepal_desc;The time has come to re-join with Greater Nepal and reform the great eastern kingdom.;;;;;;;;;;;;;x
unite_with_nepal_title;Unite with Nepal;;;;;;;;;;;;;x
unite_with_poland_desc;Now that Poland has been reborn, the time has come for Krakow to re-join the motherland.;;;;;;;;;;;;;x
unite_with_poland_title;Unite with Poland;;;;;;;;;;;;;x
unite_with_romania_desc;Now that Romania has been formed, the time has come for us to join the motherland.;;;;;;;;;;;;;x
unite_with_romania_title;Unite with Romania;;;;;;;;;;;;;x
unite_with_transvaal_desc;Our fellow Boers have managed to create their own independent nation free from both the British and the natives in the savanna north of the Vaal River, we should come together with our brethren to form a stronger union.;;;;;;;;;;;;;x
unite_with_transvaal_title;Unite With Transvaal;;;;;;;;;;;;;x
unite_with_tuscany_desc;Now that Charles II has taken the throne of Parma, the time has come for Lucca to unite with our Tuscan neighbours to the south.;;;;;;;;;;;;;x
unite_with_tuscany_title;Unite with Tuscany;;;;;;;;;;;;;x
unite_with_ukraine_desc;For the common good of our people, we must set aside our sovereignty and join the greater Ukrainian nation.;;;;;;;;;;;;;x
unite_with_ukraine_title;Unite with Ukraine;;;;;;;;;;;;;x
unite_yemeni_colonies_desc;In order to better manage our colonies in Yemen, we should centralize administration of North Yemen and South Yemen in a single colony.;;;;;;;;;;;;;
unite_yemeni_colonies_title;Centralize the Yemeni Administration;;;;;;;;;;;;;
usa_manifest_destiny_desc;To bring civilization from sea to shining sea has always been the grand mission of our great republic. Let the Eagle spread its wings.;Civiliser l'Ouest a toujours ??la mission ultime de notre grande r?ublique. Que l'aigle d?loie ses ailes !;Die hehre Mission unserer gro?n Republik war schon immer, die Zivilisation von K?te zu K?te zu verbreiten. Lasst den Adler seine Schwingen ausbreiten.;;;;;;;;;;;x
usa_manifest_destiny_title;Manifest Destiny;Destinée manifeste;Manifest Destiny;;;;;;;;;;;x
usa_offer_to_buy_greenland_desc;Now that we are masters of North America, we should seek to purchase the Danish colony of Greenland. While the island may appear barren, its whale fisheries will be well worth the investment, and it will secure our naval supremacy over the north Atlantic to own the largest island in the world.;;;;;;;;;;;;;x
usa_offer_to_buy_greenland_title;Offer to buy Greenland;;;;;;;;;;;;;x
usurp_kalmar_desc;While the Kalmar Union was not reborn in our nation, it seems that a united Scandinavia will never come to pass unless a stronger country stands up and takes over the leadership role.;;;;;;;;;;;;;x
usurp_kalmar_title;Take Leadership in the Kalmar Union;;;;;;;;;;;;;x
valparaiso_harbor_desc;Valparaiso has become a required stopover for ships crossing between the Atlantic and Pacific oceans. In its role as a major seaport, Valparaiso receives immigrants from many European countries, but this could change if a new route was to open.;;;;;;;;;;;;;x
valparaiso_harbor_title;The Jewel of the Pacific;;;;;;;;;;;;;x
vassal_rebellion_desc;We have attempted diplomatic efforts to achieve our freedom, and been refused. Now our only hope is to demand our independence on threat of all-out war.;;;;;;;;;;;;;x
vassal_rebellion_title;Demand Independence;;;;;;;;;;;;;x
